"название","активность","Сорт.","Дата изм.","id","дата","инструменты","Уровень знаний"
User:4382,Да,500,"29.08.2023 12:27:05",294176,"29.08.2023",SQL/dbeaver [239031],Junior [115638]
User:4382,Да,500,"29.08.2023 12:27:05",294177,"29.08.2023",Другое [115689],Junior [115638]
User:4382,Да,500,"29.08.2023 12:27:05",294178,"29.08.2023",Другое [115689],Junior [115638]
User:3600,Да,500,"29.08.2023 11:24:26",294133,"29.08.2023",MS Project [115676],Junior [115638]
User:3600,Да,500,"29.08.2023 11:24:26",294134,"29.08.2023",VSCode [115687],Junior [115638]
User:3600,Да,500,"29.08.2023 11:24:26",294135,"29.08.2023",Confluence [115680],Middle [115639]
User:3600,Да,500,"29.08.2023 11:24:26",294136,"29.08.2023",Aris Express [115678],Junior [115638]
User:3600,Да,500,"29.08.2023 11:24:26",294137,"29.08.2023",SQL/dbeaver [239031],Middle [115639]
User:3600,Да,500,"29.08.2023 11:24:26",294138,"29.08.2023",Figma [239029],Novice [115637]
User:3600,Да,500,"29.08.2023 11:24:26",294139,"29.08.2023",Miro [216074],Junior [115638]
User:3600,Да,500,"29.08.2023 11:24:26",294140,"29.08.2023",Trello [115683],Middle [115639]
User:3600,Да,500,"29.08.2023 11:24:26",294141,"29.08.2023",Draw. Io [115686],Junior [115638]
User:3600,Да,500,"29.08.2023 11:24:26",294142,"29.08.2023",Jira [115675],Middle [115639]
User:1142,Да,500,"28.08.2023 17:40:49",293904,"28.08.2023",TFS [115688],""
User:1142,Да,500,"28.08.2023 17:40:49",293905,"28.08.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",""
User:1142,Да,500,"28.08.2023 17:40:49",293906,"28.08.2023",Confluence [115680],""
User:1612,Да,500,"28.08.2023 17:34:57",293892,"06.08.2016",Git [239030],Middle [115639]
User:4057,Да,500,"25.08.2023 15:52:39",250417,"24.08.2023",Visio [115679],Middle [115639]
User:4057,Да,500,"25.08.2023 15:52:39",293592,"24.08.2023",Asana [216071],Junior [115638]
User:4057,Да,500,"25.08.2023 15:52:39",293593,"24.08.2023",Draw. Io [115686],Middle [115639]
User:4057,Да,500,"25.08.2023 15:52:39",293594,"24.08.2023",Miro [216074],Junior [115638]
User:4057,Да,500,"25.08.2023 15:52:39",293595,"24.08.2023",MS Project [115676],Middle [115639]
User:4057,Да,500,"25.08.2023 15:52:39",293596,"24.08.2023",Redmine [115682],Junior [115638]
User:4057,Да,500,"25.08.2023 15:52:39",293597,"24.08.2023",TFS [115688],Junior [115638]
User:4057,Да,500,"25.08.2023 15:52:39",293598,"24.08.2023",Другое [115689],Middle [115639]
User:4057,Да,500,"25.08.2023 15:52:39",293599,"24.08.2023",Другое [115689],Junior [115638]
User:4057,Да,500,"25.08.2023 15:52:39",293600,"24.08.2023",Другое [115689],Middle [115639]
User:4057,Да,500,"25.08.2023 15:52:39",293601,"24.08.2023",Другое [115689],Middle [115639]
User:4057,Да,500,"25.08.2023 15:52:38",250409,"24.08.2023",Access [239027],Middle [115639]
User:4057,Да,500,"25.08.2023 15:52:38",250410,"24.08.2023",Confluence [115680],Middle [115639]
User:4057,Да,500,"25.08.2023 15:52:38",250411,"24.08.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:4057,Да,500,"25.08.2023 15:52:38",250412,"24.08.2023",Figma [239029],Novice [115637]
User:4057,Да,500,"25.08.2023 15:52:38",250413,"24.08.2023",Git [239030],Middle [115639]
User:4057,Да,500,"25.08.2023 15:52:38",250415,"24.08.2023",SQL/dbeaver [239031],Middle [115639]
User:4057,Да,500,"25.08.2023 15:52:38",250416,"24.08.2023",Trello [115683],Middle [115639]
User:4057,Да,500,"25.08.2023 15:52:38",293591,"24.08.2023",Jira [115675],Senior [115640]
User:1370,Да,500,"25.08.2023 13:16:38",293550,"25.08.2023",Jira [115675],Junior [115638]
User:1370,Да,500,"25.08.2023 13:16:38",293551,"25.08.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3098,Да,500,"15.08.2023 15:27:38",292083,"15.08.2023",Figma [239029],Junior [115638]
User:3098,Да,500,"15.08.2023 15:27:38",292084,"15.08.2023",Jira [115675],Senior [115640]
User:3098,Да,500,"15.08.2023 15:27:38",292085,"15.08.2023",Visio [115679],Middle [115639]
User:3098,Да,500,"15.08.2023 15:27:38",292086,"15.08.2023",Confluence [115680],Middle [115639]
User:505,Да,500,"15.08.2023 13:44:29",237559,"29.08.2022",MS Project [115676],""
User:505,Да,500,"15.08.2023 13:44:29",237560,"29.08.2022",Aris Express [115678],""
User:505,Да,500,"15.08.2023 13:44:29",292025,"01.08.2023",Jira [115675],Expert [115641]
User:505,Да,500,"15.08.2023 13:44:29",292026,"01.08.2022",Figma [239029],Middle [115639]
User:505,Да,500,"15.08.2023 13:44:29",292027,"01.08.2018",TFS [115688],Expert [115641]
User:505,Да,500,"15.08.2023 13:44:29",292028,"01.08.2022",Trello [115683],Expert [115641]
User:505,Да,500,"15.08.2023 13:44:29",292029,"01.08.2023",Miro [216074],Middle [115639]
User:505,Да,500,"15.08.2023 13:44:29",292032,"01.02.2023",Visio [115679],Expert [115641]
User:505,Да,500,"15.08.2023 13:44:29",292033,"07.08.2020",Confluence [115680],Middle [115639]
User:505,Да,500,"15.08.2023 13:44:29",292034,"07.08.2018",Visio [115679],Junior [115638]
User:2748,Да,500,"11.08.2023 16:34:06",291561,"11.08.2023",Visio [115679],Middle [115639]
User:2748,Да,500,"11.08.2023 16:34:06",291562,"11.08.2023",Confluence [115680],Middle [115639]
User:2748,Да,500,"11.08.2023 16:34:06",291563,"11.08.2023",Jira [115675],Middle [115639]
User:2748,Да,500,"11.08.2023 16:34:06",291564,"11.08.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:2748,Да,500,"11.08.2023 16:34:06",291565,"11.08.2023",MS Project [115676],Novice [115637]
User:2748,Да,500,"11.08.2023 16:34:06",291566,"11.08.2023",SQL/dbeaver [239031],Middle [115639]
User:2742,Да,500,"08.08.2023 14:32:09",236670,"08.08.2023",Confluence [115680],""
User:2742,Да,500,"08.08.2023 14:32:09",236671,"08.08.2023",Другое [115689],""
User:2742,Да,500,"08.08.2023 14:32:09",291039,"08.08.2023",SQL/dbeaver [239031],Junior [115638]
User:2742,Да,500,"08.08.2023 14:32:09",291040,"08.08.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Junior [115638]
User:2742,Да,500,"08.08.2023 14:32:09",291041,"08.08.2023",Figma [239029],Junior [115638]
User:2742,Да,500,"08.08.2023 14:32:09",291042,"08.08.2023",Git [239030],Junior [115638]
User:2742,Да,500,"08.08.2023 14:32:09",291043,"08.08.2023",Jira [115675],Junior [115638]
User:3572,Да,500,"07.08.2023 16:27:21",290818,"07.08.2023",Jira [115675],Junior [115638]
User:3572,Да,500,"07.08.2023 16:27:21",290819,"07.08.2023",Access [239027],Middle [115639]
User:3572,Да,500,"07.08.2023 16:27:21",290820,"07.08.2023",Git [239030],Junior [115638]
User:3572,Да,500,"07.08.2023 16:27:21",290821,"07.08.2023",SQL/dbeaver [239031],Middle [115639]
User:3572,Да,500,"07.08.2023 16:27:21",290822,"07.08.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3572,Да,500,"07.08.2023 16:27:21",290823,"07.08.2023",Visio [115679],Novice [115637]
User:3572,Да,500,"07.08.2023 16:26:08",290817,"07.08.2023",Jira [115675],Junior [115638]
User:1459,Да,500,"07.08.2023 09:25:40",253404,"21.11.2022",Access [239027],Junior [115638]
User:1459,Да,500,"07.08.2023 09:25:40",253405,"21.11.2022",Confluence [115680],Junior [115638]
User:1459,Да,500,"07.08.2023 09:25:40",253406,"21.11.2022",Другое [115689],Junior [115638]
User:1459,Да,500,"07.08.2023 09:25:40",253408,"21.11.2022",Jira [115675],Junior [115638]
User:1459,Да,500,"07.08.2023 09:25:40",253409,"21.11.2022",SQL/dbeaver [239031],Senior [115640]
User:1459,Да,500,"07.08.2023 09:25:40",253410,"21.11.2022",Pythot/pytest [239032],Junior [115638]
User:1459,Да,500,"07.08.2023 09:25:40",253411,"21.11.2022",Trello [115683],Novice [115637]
User:1459,Да,500,"07.08.2023 09:25:40",253412,"21.11.2022",Visio [115679],Junior [115638]
User:1459,Да,500,"07.08.2023 09:25:40",290672,"21.11.2022",Git [239030],Middle [115639]
User:4109,Да,500,"07.08.2023 02:27:01",290639,"04.08.2023",Draw. Io [115686],Middle [115639]
User:4109,Да,500,"07.08.2023 02:27:01",290640,"04.08.2023",Jira [115675],Junior [115638]
User:4109,Да,500,"07.08.2023 02:27:01",290641,"04.08.2023",Miro [216074],Novice [115637]
User:4109,Да,500,"07.08.2023 02:27:01",290642,"04.08.2023",Visio [115679],Junior [115638]
User:4109,Да,500,"07.08.2023 02:27:01",290643,"04.08.2023",SQL/dbeaver [239031],Junior [115638]
User:4109,Да,500,"07.08.2023 02:27:01",290644,"04.08.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:3691,Да,500,"04.08.2023 14:52:30",290517,"04.08.2023",Git [239030],Junior [115638]
User:3691,Да,500,"04.08.2023 14:52:30",290518,"04.08.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:3691,Да,500,"04.08.2023 14:52:30",290519,"04.08.2023",Miro [216074],Junior [115638]
User:3691,Да,500,"04.08.2023 14:52:30",290520,"04.08.2023",SQL/dbeaver [239031],Middle [115639]
User:3691,Да,500,"04.08.2023 14:52:30",290521,"04.08.2023",Confluence [115680],Junior [115638]
User:3691,Да,500,"04.08.2023 14:52:30",290522,"04.08.2023",Aris Express [115678],Junior [115638]
User:3691,Да,500,"04.08.2023 14:52:30",290523,"04.08.2023",Draw. Io [115686],Junior [115638]
User:4377,Да,500,"04.08.2023 12:23:05",290444,"04.08.2023",Confluence [115680],Middle [115639]
User:4377,Да,500,"04.08.2023 12:23:05",290445,"04.08.2023",Git [239030],Middle [115639]
User:4377,Да,500,"04.08.2023 12:23:05",290446,"04.08.2023",VSCode [115687],Middle [115639]
User:4377,Да,500,"04.08.2023 12:23:05",290447,"04.08.2023",Jira [115675],Senior [115640]
User:4377,Да,500,"04.08.2023 12:23:05",290448,"04.08.2023",SQL/dbeaver [239031],Middle [115639]
User:426,Да,500,"02.08.2023 14:15:47",223177,"01.07.2020",Jira [115675],Expert [115641]
User:426,Да,500,"02.08.2023 14:15:47",223178,"03.08.2020",Miro [216074],Middle [115639]
User:426,Да,500,"02.08.2023 14:15:47",223179,"01.01.2019",MS Project [115676],Senior [115640]
User:426,Да,500,"02.08.2023 14:15:47",223180,"03.08.2020",Confluence [115680],Senior [115640]
User:426,Да,500,"02.08.2023 14:15:47",223181,"02.08.2021",Bizagi [115685],Middle [115639]
User:426,Да,500,"02.08.2023 14:15:47",223182,"03.08.2020",Git [239030],Junior [115638]
User:4342,Да,500,"31.07.2023 16:03:29",289842,"05.07.2021",Confluence [115680],Expert [115641]
User:4342,Да,500,"31.07.2023 16:03:29",289845,"13.07.2022",Figma [239029],Junior [115638]
User:4342,Да,500,"31.07.2023 16:03:29",289846,"22.07.2021",Git [239030],Middle [115639]
User:4342,Да,500,"31.07.2023 16:03:29",289847,"07.07.2021",Jira [115675],Expert [115641]
User:4342,Да,500,"31.07.2023 16:03:29",289848,"03.04.2023",Miro [216074],Junior [115638]
User:4342,Да,500,"31.07.2023 16:03:29",289849,"30.06.2020","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Expert [115641]
User:4342,Да,500,"31.07.2023 16:03:29",289850,"08.07.2020",MS Project [115676],Junior [115638]
User:4342,Да,500,"31.07.2023 16:03:29",289851,"08.07.2021",Pythot/pytest [239032],Middle [115639]
User:4342,Да,500,"31.07.2023 16:03:29",289852,"07.07.2021",SQL/dbeaver [239031],Expert [115641]
User:4342,Да,500,"31.07.2023 16:03:29",289853,"13.07.2021",TestIT [239033],Expert [115641]
User:4342,Да,500,"31.07.2023 16:03:29",289854,"29.07.2020",Visio [115679],Middle [115639]
User:4342,Да,500,"31.07.2023 16:03:29",289855,"21.07.2021",VSCode [115687],Junior [115638]
User:3565,Да,500,"27.07.2023 00:31:34",248904,"27.07.2023",Access [239027],Middle [115639]
User:3565,Да,500,"27.07.2023 00:31:34",248905,"27.07.2023",Confluence [115680],Junior [115638]
User:3565,Да,500,"27.07.2023 00:31:34",248906,"27.07.2023",Другое [115689],Middle [115639]
User:3565,Да,500,"27.07.2023 00:31:34",248909,"27.07.2023",Jira [115675],Middle [115639]
User:3565,Да,500,"27.07.2023 00:31:34",248910,"27.07.2023",SQL/dbeaver [239031],Middle [115639]
User:3565,Да,500,"27.07.2023 00:31:34",248911,"27.07.2023",Pythot/pytest [239032],Novice [115637]
User:3565,Да,500,"27.07.2023 00:31:34",248912,"27.07.2023",TestIT [239033],Senior [115640]
User:3565,Да,500,"27.07.2023 00:31:34",289414,"27.07.2023",Figma [239029],Junior [115638]
User:1072,Да,500,"26.07.2023 17:46:39",248668,"20.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:1072,Да,500,"26.07.2023 17:46:39",248669,"20.07.2023",Access [239027],Novice [115637]
User:1072,Да,500,"26.07.2023 17:46:39",248673,"20.07.2023",Pythot/pytest [239032],Junior [115638]
User:1072,Да,500,"26.07.2023 17:46:39",248674,"20.07.2023",Trello [115683],Junior [115638]
User:1072,Да,500,"26.07.2023 17:46:39",289385,"20.07.2023",Confluence [115680],Middle [115639]
User:1072,Да,500,"26.07.2023 17:46:39",289386,"20.07.2023",Jira [115675],Middle [115639]
User:1072,Да,500,"26.07.2023 17:46:39",289387,"20.07.2023",SQL/dbeaver [239031],Middle [115639]
User:1072,Да,500,"26.07.2023 17:46:39",289388,"20.07.2023",Visio [115679],Middle [115639]
User:1072,Да,500,"26.07.2023 17:46:39",289389,"20.07.2023",MS Project [115676],Junior [115638]
User:3843,Да,500,"26.07.2023 15:19:39",255006,"21.11.2022",Access [239027],Middle [115639]
User:3843,Да,500,"26.07.2023 15:19:39",255007,"21.11.2022",Confluence [115680],Middle [115639]
User:3843,Да,500,"26.07.2023 15:19:39",255010,"21.11.2022",Git [239030],Junior [115638]
User:3843,Да,500,"26.07.2023 15:19:39",255012,"21.11.2022",SQL/dbeaver [239031],Junior [115638]
User:3843,Да,500,"26.07.2023 15:19:39",255014,"21.11.2022",Trello [115683],Middle [115639]
User:3843,Да,500,"26.07.2023 15:19:39",255015,"21.11.2022",Visio [115679],Expert [115641]
User:3843,Да,500,"26.07.2023 15:19:39",289346,"21.11.2022",Другое [115689],Middle [115639]
User:3821,Да,500,"25.07.2023 18:44:25",252436,"23.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Junior [115638]
User:3821,Да,500,"25.07.2023 18:44:25",252438,"23.11.2022",SQL/dbeaver [239031],Novice [115637]
User:3821,Да,500,"25.07.2023 18:44:25",252439,"23.11.2022",Pythot/pytest [239032],Novice [115637]
User:3821,Да,500,"25.07.2023 18:44:25",289196,"21.11.2022",Access [239027],Novice [115637]
User:3821,Да,500,"25.07.2023 18:44:25",289197,"22.11.2022",Confluence [115680],Novice [115637]
User:3821,Да,500,"25.07.2023 18:44:25",289198,"23.11.2022",Jira [115675],Junior [115638]
User:3821,Да,500,"25.07.2023 18:44:25",289199,"23.11.2022",Visio [115679],Junior [115638]
User:3709,Да,500,"25.07.2023 17:34:50",257329,"15.12.2022",Access [239027],Junior [115638]
User:3709,Да,500,"25.07.2023 17:34:50",257330,"15.12.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3709,Да,500,"25.07.2023 17:34:50",289187,"25.07.2023",Jira [115675],Junior [115638]
User:3709,Да,500,"25.07.2023 17:34:50",289188,"25.07.2023",Draw. Io [115686],Middle [115639]
User:3047,Да,500,"25.07.2023 16:12:59",253188,"25.07.2023",Confluence [115680],Junior [115638]
User:3047,Да,500,"25.07.2023 16:12:59",253189,"25.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Junior [115638]
User:3047,Да,500,"25.07.2023 16:12:59",253191,"25.07.2023",Jira [115675],Junior [115638]
User:3047,Да,500,"25.07.2023 16:12:59",253192,"25.07.2023",Visio [115679],Novice [115637]
User:3047,Да,500,"25.07.2023 16:12:59",289136,"25.07.2023",Figma [239029],Junior [115638]
User:3613,Да,500,"24.07.2023 17:55:55",250581,"19.11.2022",Confluence [115680],Middle [115639]
User:3613,Да,500,"24.07.2023 17:55:55",250582,"19.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Expert [115641]
User:3613,Да,500,"24.07.2023 17:55:55",250583,"19.11.2022",Git [239030],Middle [115639]
User:3613,Да,500,"24.07.2023 17:55:55",250584,"19.11.2022",Jira [115675],Junior [115638]
User:3613,Да,500,"24.07.2023 17:55:55",250585,"19.11.2022",SQL/dbeaver [239031],Middle [115639]
User:3613,Да,500,"24.07.2023 17:55:55",250587,"19.11.2022",Trello [115683],Junior [115638]
User:3613,Да,500,"24.07.2023 17:55:55",250588,"19.11.2022",Draw. Io [115686],""
User:3613,Да,500,"24.07.2023 17:55:55",288871,"19.11.2022",Trello [115683],Middle [115639]
User:3613,Да,500,"24.07.2023 17:55:55",288872,"19.11.2022",Draw. Io [115686],Middle [115639]
User:2797,Да,500,"24.07.2023 17:35:35",288862,"29.08.2022",Другое [115689],Novice [115637]
User:2797,Да,500,"24.07.2023 17:35:35",288863,"24.07.2023",SQL/dbeaver [239031],Junior [115638]
User:1625,Да,500,"21.07.2023 18:36:01",237674,"29.08.2022",Jira [115675],""
User:1625,Да,500,"21.07.2023 18:36:01",237675,"19.07.2023",Другое [115689],Junior [115638]
User:1625,Да,500,"21.07.2023 18:36:01",287533,"19.07.2023",Jira [115675],Junior [115638]
User:1625,Да,500,"21.07.2023 18:36:01",287534,"19.07.2023",Confluence [115680],Junior [115638]
User:1625,Да,500,"21.07.2023 18:36:01",287535,"19.07.2023",Draw. Io [115686],Junior [115638]
User:1625,Да,500,"21.07.2023 18:36:01",287536,"19.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:1625,Да,500,"21.07.2023 18:36:01",287537,"19.07.2023",SQL/dbeaver [239031],Middle [115639]
User:1625,Да,500,"21.07.2023 18:36:01",287538,"19.07.2023",Figma [239029],Novice [115637]
User:1625,Да,500,"21.07.2023 18:36:01",288607,"19.07.2023",Другое [115689],Junior [115638]
User:1625,Да,500,"21.07.2023 18:36:01",288609,"19.07.2023",Другое [115689],Novice [115637]
User:3420,Да,500,"21.07.2023 14:57:20",249213,"17.11.2022",Access [239027],Junior [115638]
User:3420,Да,500,"21.07.2023 14:57:20",249214,"17.11.2022",Confluence [115680],Junior [115638]
User:3420,Да,500,"21.07.2023 14:57:20",249215,"17.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Junior [115638]
User:3420,Да,500,"21.07.2023 14:57:20",249216,"17.11.2022",Figma [239029],Junior [115638]
User:3420,Да,500,"21.07.2023 14:57:20",249217,"17.11.2022",Git [239030],Expert [115641]
User:3420,Да,500,"21.07.2023 14:57:20",249218,"17.11.2022",Jira [115675],Middle [115639]
User:3420,Да,500,"21.07.2023 14:57:20",249219,"17.11.2022",SQL/dbeaver [239031],Middle [115639]
User:3420,Да,500,"21.07.2023 14:57:20",249220,"17.11.2022",Trello [115683],Junior [115638]
User:3420,Да,500,"21.07.2023 14:57:20",249221,"17.11.2022",Visio [115679],Junior [115638]
User:3420,Да,500,"21.07.2023 14:57:20",282157,"07.07.2023",Другое [115689],""
User:3420,Да,500,"21.07.2023 14:57:20",288553,"10.07.2023",Другое [115689],""
User:4116,Да,500,"21.07.2023 14:50:46",257032,"15.12.2022",Access [239027],Middle [115639]
User:4116,Да,500,"21.07.2023 14:50:46",257033,"15.12.2022",Confluence [115680],Senior [115640]
User:4116,Да,500,"21.07.2023 14:50:46",257034,"15.12.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Expert [115641]
User:4116,Да,500,"21.07.2023 14:50:46",257035,"15.12.2022",Figma [239029],Novice [115637]
User:4116,Да,500,"21.07.2023 14:50:46",257036,"15.12.2022",Git [239030],Senior [115640]
User:4116,Да,500,"21.07.2023 14:50:46",257037,"15.12.2022",Jira [115675],Senior [115640]
User:4116,Да,500,"21.07.2023 14:50:46",257038,"15.12.2022",SQL/dbeaver [239031],Senior [115640]
User:4116,Да,500,"21.07.2023 14:50:46",257039,"15.12.2022",Pythot/pytest [239032],Middle [115639]
User:4116,Да,500,"21.07.2023 14:50:46",257040,"15.12.2022",Visio [115679],Novice [115637]
User:4116,Да,500,"21.07.2023 14:50:46",288549,"10.07.2023",Другое [115689],""
User:4116,Да,500,"21.07.2023 14:50:46",288552,"10.07.2023",Другое [115689],""
User:316,Да,500,"21.07.2023 13:33:34",288522,"10.07.2023",MS Project [115676],""
User:316,Да,500,"21.07.2023 13:33:34",288523,"10.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",""
User:316,Да,500,"21.07.2023 13:33:34",288524,"10.07.2023",Trello [115683],""
User:316,Да,500,"21.07.2023 13:33:34",288525,"10.07.2023",Visio [115679],""
User:316,Да,500,"21.07.2023 13:33:34",288526,"10.07.2023",Redmine [115682],""
User:316,Да,500,"21.07.2023 13:33:34",288527,"10.07.2023",Другое [115689],""
User:316,Да,500,"21.07.2023 13:33:34",288530,"10.07.2023",Miro [216074],""
User:4361,Да,500,"21.07.2023 11:37:18",288424,"02.07.2016",Aris Express [115678],Middle [115639]
User:4361,Да,500,"21.07.2023 11:37:18",288425,"02.07.2018",Confluence [115680],Middle [115639]
User:4361,Да,500,"21.07.2023 11:37:18",288426,"02.07.2018",Figma [239029],Junior [115638]
User:4361,Да,500,"21.07.2023 11:37:18",288427,"02.07.2015",Git [239030],Middle [115639]
User:4361,Да,500,"21.07.2023 11:37:18",288428,"02.07.2018",Jira [115675],Middle [115639]
User:4361,Да,500,"21.07.2023 11:37:18",288429,"02.07.2014",MS Project [115676],Middle [115639]
User:4361,Да,500,"21.07.2023 11:37:18",288430,"02.07.2018",SQL/dbeaver [239031],Middle [115639]
User:4361,Да,500,"21.07.2023 11:37:18",288431,"02.07.1997",Visio [115679],Senior [115640]
User:4361,Да,500,"21.07.2023 11:37:18",288432,"02.07.2018",VSCode [115687],Middle [115639]
User:3352,Да,500,"21.07.2023 11:34:52",257445,"15.12.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Junior [115638]
User:3352,Да,500,"21.07.2023 11:34:52",257446,"15.12.2022",Figma [239029],Middle [115639]
User:3352,Да,500,"21.07.2023 11:34:52",257447,"15.12.2022",Git [239030],Middle [115639]
User:3352,Да,500,"21.07.2023 11:34:52",257448,"15.12.2022",Jira [115675],Junior [115638]
User:3352,Да,500,"21.07.2023 11:34:52",288418,"10.07.2023",Другое [115689],""
User:3352,Да,500,"21.07.2023 11:34:52",288419,"10.07.2023",Access [239027],""
User:3352,Да,500,"21.07.2023 11:34:52",288420,"10.07.2023",SQL/dbeaver [239031],""
User:3352,Да,500,"21.07.2023 11:34:52",288421,"10.07.2023",Trello [115683],""
User:3352,Да,500,"21.07.2023 11:34:52",288422,"10.07.2023",Visio [115679],""
User:4139,Да,500,"21.07.2023 07:25:20",288335,"21.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Expert [115641]
User:4139,Да,500,"21.07.2023 07:25:20",288336,"21.07.2023",Confluence [115680],Middle [115639]
User:4139,Да,500,"21.07.2023 07:25:20",288337,"21.07.2023",Jira [115675],Middle [115639]
User:4139,Да,500,"21.07.2023 07:25:20",288338,"21.07.2023",Redmine [115682],Junior [115638]
User:3728,Да,500,"20.07.2023 23:09:14",250673,"01.07.2023",Confluence [115680],Senior [115640]
User:3728,Да,500,"20.07.2023 23:09:14",250674,"01.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3728,Да,500,"20.07.2023 23:09:14",250676,"01.07.2023",Git [239030],Senior [115640]
User:3728,Да,500,"20.07.2023 23:09:14",250677,"01.07.2023",Jira [115675],Senior [115640]
User:3728,Да,500,"20.07.2023 23:09:14",250678,"01.07.2023",SQL/dbeaver [239031],Senior [115640]
User:3460,Да,500,"20.07.2023 18:02:16",288292,"26.11.2022",Confluence [115680],Middle [115639]
User:3460,Да,500,"20.07.2023 18:02:16",288293,"26.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3460,Да,500,"20.07.2023 18:02:16",288294,"26.11.2022",Jira [115675],Middle [115639]
User:3854,Да,500,"20.07.2023 18:00:55",288291,"20.07.2023",Miro [216074],Junior [115638]
User:3854,Да,500,"20.07.2023 18:00:54",288283,"20.07.2023",Confluence [115680],Middle [115639]
User:3854,Да,500,"20.07.2023 18:00:54",288284,"20.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3854,Да,500,"20.07.2023 18:00:54",288285,"20.07.2023",Figma [239029],Junior [115638]
User:3854,Да,500,"20.07.2023 18:00:54",288286,"20.07.2023",Git [239030],Junior [115638]
User:3854,Да,500,"20.07.2023 18:00:54",288287,"20.07.2023",Jira [115675],Middle [115639]
User:3854,Да,500,"20.07.2023 18:00:54",288288,"20.07.2023",SQL/dbeaver [239031],Middle [115639]
User:3854,Да,500,"20.07.2023 18:00:54",288289,"20.11.2022",Visio [115679],Junior [115638]
User:3854,Да,500,"20.07.2023 18:00:54",288290,"20.07.2023",Draw. Io [115686],Junior [115638]
User:3713,Да,500,"20.07.2023 16:40:05",254303,"21.11.2022",Confluence [115680],Middle [115639]
User:3713,Да,500,"20.07.2023 16:40:05",254304,"21.11.2022",Другое [115689],Middle [115639]
User:3713,Да,500,"20.07.2023 16:40:05",254305,"21.11.2022",Figma [239029],Novice [115637]
User:3713,Да,500,"20.07.2023 16:40:05",254306,"21.11.2022",Jira [115675],Middle [115639]
User:3713,Да,500,"20.07.2023 16:40:05",254307,"21.11.2022",Trello [115683],Junior [115638]
User:3713,Да,500,"20.07.2023 16:40:05",254308,"21.11.2022",Visio [115679],Junior [115638]
User:1076,Да,500,"20.07.2023 15:36:57",287966,"24.07.2023",Jira [115675],Middle [115639]
User:1076,Да,500,"20.07.2023 15:36:57",287967,"24.07.2023",SQL/dbeaver [239031],Middle [115639]
User:1076,Да,500,"20.07.2023 15:36:57",287968,"24.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:1076,Да,500,"20.07.2023 15:36:57",287969,"24.07.2023",Confluence [115680],Middle [115639]
User:1076,Да,500,"20.07.2023 15:36:57",287970,"24.07.2023",Trello [115683],Middle [115639]
User:1076,Да,500,"20.07.2023 15:36:57",287971,"24.07.2023",Git [239030],Junior [115638]
User:1076,Да,500,"20.07.2023 15:36:57",287972,"24.07.2023",Visio [115679],Middle [115639]
User:1076,Да,500,"20.07.2023 15:36:57",287973,"24.07.2023",VSCode [115687],Junior [115638]
User:1076,Да,500,"20.07.2023 15:36:57",288143,"24.07.2023",Figma [239029],Novice [115637]
User:1076,Да,500,"20.07.2023 15:36:57",288144,"24.07.2023",Draw. Io [115686],Junior [115638]
User:3774,Да,500,"20.07.2023 15:12:14",249268,"17.11.2022",Access [239027],Novice [115637]
User:3774,Да,500,"20.07.2023 15:12:14",249269,"17.11.2022",Bizagi [115685],Junior [115638]
User:3774,Да,500,"20.07.2023 15:12:14",249270,"17.11.2022",Confluence [115680],Junior [115638]
User:3774,Да,500,"20.07.2023 15:12:14",249271,"17.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
