"User ID","активность","Сорт.","Дата изм.","id","дата","платформы","Уровень знаний"
3710,Да,500,"17.11.2022 23:34:31",249313,"17.11.2022",MS Power BI [239038],Middle [115639]
3710,Да,500,"17.11.2022 23:34:31",249314,"17.11.2022",MS SQL Server [239039],Middle [115639]
3710,Да,500,"17.11.2022 23:34:31",249315,"17.11.2022",MS SQL Server Master Data Services (MDS) [239040],Middle [115639]
3710,Да,500,"17.11.2022 23:34:31",249316,"17.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Middle [115639]
3710,Да,500,"17.11.2022 23:34:31",249317,"17.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Junior [115638]
3710,Да,500,"17.11.2022 23:34:31",249318,"17.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Junior [115638]
3710,Да,500,"17.11.2022 23:34:31",249319,"17.11.2022",Qlik [239044],Novice [115637]
3710,Да,500,"17.11.2022 23:34:31",249320,"17.11.2022",OpenSource [239048],""
3420,Да,500,"17.11.2022 22:33:07",249177,"17.11.2022",Luxms BI [239036],Expert [115641]
3420,Да,500,"17.11.2022 22:33:07",249178,"17.11.2022",MS Azure [239037],Junior [115638]
3420,Да,500,"17.11.2022 22:33:07",249179,"17.11.2022",MS SQL Server [239039],Middle [115639]
3420,Да,500,"17.11.2022 22:33:07",249180,"17.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Middle [115639]
3420,Да,500,"17.11.2022 22:33:07",249181,"17.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Junior [115638]
3420,Да,500,"17.11.2022 22:33:07",249182,"17.11.2022",OpenSource [239048],""
1024,Да,500,"17.11.2022 21:46:23",235878,"18.11.2022",Qlik [239044],""
1024,Да,500,"17.11.2022 21:46:23",249157,"18.11.2022",Luxms BI [239036],""
1024,Да,500,"17.11.2022 21:46:23",249158,"18.11.2022",MS Power BI [239038],""
1024,Да,500,"17.11.2022 21:46:23",249159,"18.11.2022",SAS [239045],""
3282,Да,500,"17.11.2022 13:56:27",249057,"17.11.2022",MS Azure [239037],Novice [115637]
3282,Да,500,"17.11.2022 13:56:27",249058,"17.11.2022",MS SQL Server [239039],Junior [115638]
3282,Да,500,"17.11.2022 13:56:27",249061,"17.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Novice [115637]
3282,Да,500,"17.11.2022 13:56:27",249063,"17.11.2022",Oracle [115671],Junior [115638]
3282,Да,500,"17.11.2022 13:56:27",249064,"17.11.2022",Qlik [239044],Novice [115637]
3282,Да,500,"17.11.2022 13:56:27",249067,"17.11.2022",Другое [115674],Middle [115639]
1650,Да,500,"17.11.2022 01:05:38",235561,"15.08.2022",Qlik View [115662],""
1650,Да,500,"17.11.2022 01:05:38",248759,"16.11.2022",Arenadata [239034],Novice [115637]
1650,Да,500,"17.11.2022 01:05:38",248760,"16.11.2022",MS SQL Server [239039],Novice [115637]
1650,Да,500,"17.11.2022 01:05:38",248761,"16.11.2022",Oracle [115671],Novice [115637]
1650,Да,500,"17.11.2022 01:05:38",248762,"16.11.2022",Qlik [239044],Junior [115638]
1650,Да,500,"17.11.2022 01:05:38",248763,"16.11.2022",Yandex Cloud [239047],Novice [115637]
1650,Да,500,"17.11.2022 01:05:38",248764,"16.11.2022",OpenSource [239048],""
1412,Да,500,"17.11.2022 00:49:45",235519,"15.08.2022",K-Point [115651],""
1412,Да,500,"17.11.2022 00:49:45",235520,"15.08.2022",MS Reporting Services [115657],""
1412,Да,500,"17.11.2022 00:49:45",248676,"16.11.2022",Arenadata [239034],Novice [115637]
1412,Да,500,"17.11.2022 00:49:45",248677,"16.11.2022",Informatica [239035],Novice [115637]
1412,Да,500,"17.11.2022 00:49:45",248678,"16.11.2022",MS Azure [239037],Novice [115637]
1412,Да,500,"17.11.2022 00:49:45",248679,"16.11.2022",MS Power BI [239038],Junior [115638]
1412,Да,500,"17.11.2022 00:49:45",248680,"16.11.2022",MS SQL Server [239039],Middle [115639]
1412,Да,500,"17.11.2022 00:49:45",248681,"16.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Junior [115638]
1412,Да,500,"17.11.2022 00:49:45",248682,"16.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Middle [115639]
1412,Да,500,"17.11.2022 00:49:45",248683,"16.11.2022",SAS [239045],""
1072,Да,500,"17.11.2022 00:35:29",248646,"16.11.2022",OpenSource [239048],""
275,Да,500,"16.11.2022 22:58:55",235421,"15.08.2022",K-Point [115651],""
275,Да,500,"16.11.2022 22:58:55",235422,"15.08.2022",Oracle Hyperion [115672],""
275,Да,500,"16.11.2022 22:58:55",235426,"15.08.2022",SAP [115663],""
275,Да,500,"16.11.2022 22:58:55",248590,"16.11.2022",MS Power BI [239038],""
275,Да,500,"16.11.2022 22:58:55",248591,"16.11.2022",MS SQL Server [239039],""
275,Да,500,"16.11.2022 22:58:55",248592,"16.11.2022",MS SQL Server Analysis Services (SSAS) [239041],""
275,Да,500,"16.11.2022 22:58:55",248593,"16.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],""
275,Да,500,"16.11.2022 22:58:55",248595,"16.11.2022",Qlik [239044],""
275,Да,500,"16.11.2022 22:58:55",248596,"16.11.2022",SAS [239045],""
275,Да,500,"16.11.2022 22:58:55",248597,"16.11.2022",OpenSource [239048],""
3105,Да,500,"16.11.2022 11:01:41",235390,"16.11.2022",MS SQL Server [239039],Junior [115638]
3105,Да,500,"16.11.2022 11:01:41",248492,"16.11.2022",Qlik [239044],Junior [115638]
3105,Да,500,"16.11.2022 11:01:41",248494,"16.11.2022",OpenSource [239048],Middle [115639]
2837,Да,500,"29.08.2022 14:51:14",237657,"29.08.2022",Другое [115674],""
1060,Да,500,"29.08.2022 13:46:19",237612,"29.08.2022",Qlik View [115662],""
1060,Да,500,"29.08.2022 13:46:19",237613,"29.08.2022",SAP [115663],""
1060,Да,500,"29.08.2022 13:46:19",237614,"29.08.2022",Oracle [115671],""
1060,Да,500,"29.08.2022 13:46:19",237615,"29.08.2022",Другое [115674],""
1060,Да,500,"29.08.2022 13:46:19",237620,"29.08.2022",K-Point [115651],""
1060,Да,500,"29.08.2022 13:46:19",237621,"29.08.2022",Power BI [115660],""
2955,Да,500,"29.08.2022 13:05:34",237576,"29.08.2022",Другое [115674],""
2955,Да,500,"29.08.2022 13:05:34",237577,"29.08.2022",Power BI [115660],""
2955,Да,500,"29.08.2022 13:05:34",237578,"29.08.2022","1С УПП [115666]",""
2955,Да,500,"29.08.2022 13:05:34",237579,"29.08.2022",SAP [115663],""
1569,Да,500,"29.08.2022 11:49:54",237473,"29.08.2022",Oracle [115671],""
1569,Да,500,"29.08.2022 11:49:54",237474,"29.08.2022",SAP [115663],""
2742,Да,500,"22.08.2022 16:35:21",236667,"22.08.2022",Qlik View [115662],""
1117,Да,500,"22.08.2022 16:30:26",236657,"22.08.2022",Power BI [115660],""
1117,Да,500,"22.08.2022 16:30:26",236665,"22.08.2022",MS Dynamics AX [115655],""
3632,Да,500,"22.08.2022 11:48:13",236528,"22.08.2022",Power BI [115660],""
111,Да,500,"16.08.2022 11:26:45",235801,"16.08.2022",Oracle Hyperion [115672],""
111,Да,500,"16.08.2022 11:26:45",235802,"16.08.2022",SAP [115663],""
111,Да,500,"16.08.2022 11:26:45",235803,"16.08.2022",Qlik View [115662],""
946,Да,500,"16.08.2022 10:50:56",235776,"16.08.2022",Power BI [115660],""
319,Да,500,"15.08.2022 15:06:06",235592,"15.08.2022",Oracle Hyperion [115672],""
319,Да,500,"15.08.2022 15:06:06",235597,"15.08.2022",Qlik Sense [115661],""
319,Да,500,"15.08.2022 15:06:06",235598,"15.08.2022",Qlik View [115662],""
1063,Да,500,"15.08.2022 13:52:12",235550,"15.08.2022",Oracle [115671],""
1072,Да,500,"15.08.2022 13:02:36",235500,"15.08.2022",Power BI [115660],""
771,Да,500,"15.08.2022 10:28:39",235370,"15.08.2022",Qlik View [115662],""
771,Да,500,"15.08.2022 10:28:39",235371,"15.08.2022",SAP [115663],""
1140,Да,500,"11.07.2022 19:42:10",230978,"",Manhattan SCALE [115653],Middle [115639]
3252,Да,500,"07.07.2022 18:01:33",230576,"",Bitrix [115650],Middle [115639]
3839,Да,500,"29.06.2022 17:25:41",229411,"",MS Dynamics 365 [115654],Junior [115638]
3839,Да,500,"29.06.2022 17:25:41",229412,"","1C ERP [115665]",Junior [115638]
3150,Да,500,"21.06.2022 14:27:58",228348,"",Manhattan SCALE [115653],Senior [115640]
102,Да,500,"15.06.2022 15:00:31",227406,"",MS Dynamics AX [115655],Expert [115641]
102,Да,500,"15.06.2022 15:00:31",227407,"",MS Dynamics 365 [115654],Expert [115641]
102,Да,500,"15.06.2022 15:00:31",227408,"",SAP [115663],Novice [115637]
102,Да,500,"15.06.2022 15:00:31",227412,"","1C ERP [115665]",Novice [115637]
3470,Да,500,"30.05.2022 18:40:17",225370,"",Manhattan SCALE [115653],Junior [115638]
2739,Да,500,"30.05.2022 18:22:58",225356,"",Manhattan WMOS [115652],Middle [115639]
3794,Да,500,"30.05.2022 17:29:54",225337,"",Manhattan SCALE [115653],Junior [115638]
832,Да,500,"30.05.2022 17:19:22",225314,"",Manhattan SCALE [115653],Senior [115640]
426,Да,500,"11.05.2022 15:59:58",222948,"",Manhattan SCALE [115653],Expert [115641]
3831,Да,500,"28.04.2022 16:41:02",222149,"",Power BI [115660],Junior [115638]
3831,Да,500,"28.04.2022 16:41:02",222150,"",Другое [115674],Middle [115639]
3831,Да,500,"28.04.2022 16:41:02",222151,"",Tableau [115664],Junior [115638]
3831,Да,500,"28.04.2022 16:41:02",222152,"",SAP [115663],Junior [115638]
3365,Да,500,"28.04.2022 13:12:24",222093,"",Manhattan SCALE [115653],Junior [115638]
3374,Да,500,"28.04.2022 12:20:26",222088,"",Manhattan SCALE [115653],Junior [115638]
1289,Да,500,"14.04.2022 16:18:48",220236,"",Power BI [115660],Novice [115637]
1289,Да,500,"14.04.2022 16:18:48",220237,"",MS Sharepoint [115658],Middle [115639]
3435,Да,500,"01.04.2022 10:41:13",215642,"",Manhattan WMOS [115652],Middle [115639]
3435,Да,500,"01.04.2022 10:41:13",215643,"",MS Sharepoint [115658],Middle [115639]
3435,Да,500,"01.04.2022 10:41:13",215644,"",Oracle [115671],Senior [115640]
3435,Да,500,"01.04.2022 10:41:13",215645,"",Bitrix [115650],Junior [115638]
2830,Да,500,"31.03.2022 13:11:10",215459,"",Ibm Cognos/ Ibm Planning Analytics [115673],Junior [115638]
432,Да,500,"30.03.2022 14:57:39",215321,"",Manhattan WMOS [115652],Senior [115640]
432,Да,500,"30.03.2022 14:57:39",215322,"",Manhattan SCALE [115653],Senior [115640]
432,Да,500,"30.03.2022 14:57:39",215323,"",MS Reporting Services [115657],Middle [115639]
432,Да,500,"30.03.2022 14:57:39",215324,"",Oracle [115671],Middle [115639]
432,Да,500,"30.03.2022 14:57:39",215325,"",Ibm Cognos/ Ibm Planning Analytics [115673],Junior [115638]
3778,Да,500,"30.03.2022 10:47:51",215275,"",Bitrix [115650],Middle [115639]
3778,Да,500,"30.03.2022 10:47:51",215276,"",Другое [115674],Middle [115639]
3363,Да,500,"27.03.2022 13:06:27",214477,"",Manhattan WMOS [115652],Junior [115638]
3744,Да,500,"25.03.2022 18:12:43",214632,"",Manhattan WMOS [115652],Middle [115639]
3576,Да,500,"25.03.2022 16:15:50",214617,"",Manhattan WMOS [115652],Junior [115638]
2811,Да,500,"25.03.2022 15:58:03",214591,"",Manhattan WMOS [115652],Middle [115639]
1100,Да,500,"25.03.2022 00:40:48",214508,"",Manhattan WMOS [115652],Middle [115639]
81,Да,500,"24.03.2022 15:26:26",214413,"",Manhattan WMOS [115652],Senior [115640]
81,Да,500,"24.03.2022 15:26:26",214414,"",Manhattan SCALE [115653],Junior [115638]
3395,Да,500,"23.03.2022 11:02:19",207968,"",Bitrix [115650],Novice [115637]
3719,Да,500,"21.03.2022 13:27:03",213921,"",MS Dynamics AX [115655],Senior [115640]
3719,Да,500,"21.03.2022 13:27:03",213922,"",MS Dynamics 365 [115654],Senior [115640]
310,Да,500,"14.03.2022 18:36:47",213110,"","1C ERP [115665]",Senior [115640]
3430,Да,500,"24.02.2022 15:57:29",211179,"","1С УХ [115667]",Junior [115638]
3430,Да,500,"24.02.2022 15:57:29",211180,"","1C ERP [115665]",Middle [115639]
3430,Да,500,"24.02.2022 15:57:29",211181,"","1С УПП [115666]",Middle [115639]
3837,Да,500,"21.01.2022 11:22:33",207413,"",Bitrix [115650],Middle [115639]
1211,Да,500,"05.10.2021 12:37:35",195849,"",Power BI [115660],Junior [115638]
1211,Да,500,"05.10.2021 12:37:35",195850,"",SAP [115663],Junior [115638]
1211,Да,500,"05.10.2021 12:37:35",195851,"",Oracle Hyperion [115672],Middle [115639]
347,Да,500,"01.09.2021 12:36:23",192297,"",Manhattan WMOS [115652],Junior [115638]
347,Да,500,"01.09.2021 12:36:23",192298,"",MS Dynamics 365 [115654],Middle [115639]
270,Да,500,"08.07.2021 10:41:40",187453,"",MS Dynamics CRM [115656],Expert [115641]
333,Да,500,"11.06.2021 09:06:10",184564,"",Bitrix [115650],Expert [115641]
333,Да,500,"11.06.2021 09:06:10",184565,"",K-Point [115651],Senior [115640]
333,Да,500,"11.06.2021 09:06:10",184566,"",MS Dynamics AX [115655],Expert [115641]
333,Да,500,"11.06.2021 09:06:10",184567,"",Qlik Sense [115661],Novice [115637]
31,Да,500,"10.06.2021 10:33:55",184501,"",Bitrix [115650],Middle [115639]
31,Да,500,"10.06.2021 10:33:55",184502,"",Manhattan WMOS [115652],Junior [115638]
31,Да,500,"10.06.2021 10:33:55",184503,"",Manhattan SCALE [115653],Junior [115638]
31,Да,500,"10.06.2021 10:33:55",184504,"",MS Dynamics 365 [115654],Middle [115639]
31,Да,500,"10.06.2021 10:33:55",184505,"",MS Dynamics AX [115655],Expert [115641]
31,Да,500,"10.06.2021 10:33:55",184506,"",MS Dynamics CRM [115656],Junior [115638]
31,Да,500,"10.06.2021 10:33:55",184507,"",MS Reporting Services [115657],Junior [115638]
31,Да,500,"10.06.2021 10:33:55",184508,"",MS Sharepoint [115658],Senior [115640]
31,Да,500,"10.06.2021 10:33:55",184509,"",Power BI [115660],Middle [115639]
31,Да,500,"10.06.2021 10:33:18",184492,"",Bitrix [115650],Middle [115639]
31,Да,500,"10.06.2021 10:33:18",184493,"",Manhattan WMOS [115652],Junior [115638]
31,Да,500,"10.06.2021 10:33:18",184494,"",Manhattan SCALE [115653],Junior [115638]
31,Да,500,"10.06.2021 10:33:18",184495,"",MS Dynamics 365 [115654],Middle [115639]
31,Да,500,"10.06.2021 10:33:18",184496,"",MS Dynamics AX [115655],Expert [115641]
31,Да,500,"10.06.2021 10:33:18",184497,"",MS Dynamics CRM [115656],Junior [115638]
31,Да,500,"10.06.2021 10:33:18",184498,"",MS Reporting Services [115657],Junior [115638]
31,Да,500,"10.06.2021 10:33:18",184499,"",MS Sharepoint [115658],Senior [115640]
31,Да,500,"10.06.2021 10:33:18",184500,"",Power BI [115660],Middle [115639]
31,Да,500,"10.06.2021 10:33:00",184483,"",Bitrix [115650],Middle [115639]
31,Да,500,"10.06.2021 10:33:00",184484,"",Manhattan WMOS [115652],Junior [115638]
31,Да,500,"10.06.2021 10:33:00",184485,"",Manhattan SCALE [115653],Junior [115638]
31,Да,500,"10.06.2021 10:33:00",184486,"",MS Dynamics 365 [115654],Middle [115639]
31,Да,500,"10.06.2021 10:33:00",184487,"",MS Dynamics AX [115655],Expert [115641]
31,Да,500,"10.06.2021 10:33:00",184488,"",MS Dynamics CRM [115656],Junior [115638]
31,Да,500,"10.06.2021 10:33:00",184489,"",MS Reporting Services [115657],Junior [115638]
31,Да,500,"10.06.2021 10:33:00",184490,"",MS Sharepoint [115658],Senior [115640]
31,Да,500,"10.06.2021 10:33:00",184491,"",Power BI [115660],Middle [115639]
31,Да,500,"10.06.2021 10:32:13",184475,"",Manhattan WMOS [115652],Junior [115638]
31,Да,500,"10.06.2021 10:32:13",184476,"",Manhattan SCALE [115653],Junior [115638]
31,Да,500,"10.06.2021 10:32:13",184477,"",MS Dynamics 365 [115654],Middle [115639]
31,Да,500,"10.06.2021 10:32:13",184478,"",MS Dynamics AX [115655],Expert [115641]
31,Да,500,"10.06.2021 10:32:13",184479,"",MS Dynamics CRM [115656],Junior [115638]
31,Да,500,"10.06.2021 10:32:13",184480,"",MS Reporting Services [115657],Junior [115638]
31,Да,500,"10.06.2021 10:32:13",184481,"",MS Sharepoint [115658],Senior [115640]
31,Да,500,"10.06.2021 10:32:13",184482,"",Power BI [115660],Middle [115639]
31,Да,500,"10.06.2021 10:32:12",184474,"",Bitrix [115650],Middle [115639]
106,Да,500,"31.05.2021 23:26:12",183005,"",Oracle Hyperion [115672],Expert [115641]
3478,Да,500,"28.04.2021 11:25:31",179037,"",Power BI [115660],Middle [115639]
3478,Да,500,"28.04.2021 11:25:31",179038,"",Tableau [115664],Middle [115639]
3478,Да,500,"28.04.2021 11:25:31",179039,"",Bitrix [115650],Junior [115638]
3478,Да,500,"28.04.2021 11:25:31",179040,"",SAP [115663],Middle [115639]
3259,Да,500,"28.04.2021 02:54:06",178894,"",Manhattan WMOS [115652],Junior [115638]
3259,Да,500,"28.04.2021 02:54:06",178895,"","1C ERP [115665]",Senior [115640]
3259,Да,500,"28.04.2021 02:54:06",178896,"",SAP [115663],Senior [115640]
3259,Да,500,"28.04.2021 02:54:06",178897,"",Power BI [115660],Senior [115640]
3259,Да,500,"28.04.2021 02:54:06",178898,"",Oracle [115671],Junior [115638]
3094,Да,500,"27.04.2021 15:49:51",178792,"",Power BI [115660],Expert [115641]
414,Да,500,"08.04.2021 12:33:51",175223,"",MS Dynamics CRM [115656],Senior [115640]
414,Да,500,"08.04.2021 12:33:51",175224,"",Bitrix [115650],Middle [115639]
174,Да,500,"06.04.2021 14:25:05",152728,"",Другое [115674],Senior [115640]
1702,Да,500,"24.03.2021 16:19:14",151869,"",MS Sharepoint [115658],Junior [115638]
1702,Да,500,"24.03.2021 16:19:14",151870,"",Power BI [115660],Junior [115638]
1702,Да,500,"24.03.2021 16:19:13",151868,"","1С Документооборот [115668]",Junior [115638]
2735,Да,500,"11.01.2021 10:50:51",147616,"",Qlik Sense [115661],Junior [115638]
2735,Да,500,"11.01.2021 10:50:51",147618,"",Qlik View [115662],Middle [115639]
