"название","активность","Сорт.","Дата изм.","id","дата","технологии","Уровень знаний"
User:3832,Да,500,"10.08.2023 12:10:01",253221,"26.11.2022",BI_Qlik Replicate [238984],Middle [115639]
User:3832,Да,500,"10.08.2023 12:10:01",253222,"26.11.2022",BI_Qlik Sense [238985],Middle [115639]
User:3832,Да,500,"10.08.2023 12:10:01",253223,"26.11.2022",BI_QlikView [238986],Middle [115639]
User:3832,Да,500,"10.08.2023 12:10:01",253224,"26.11.2022",DWH_BigQuery [238987],Novice [115637]
User:3832,Да,500,"10.08.2023 12:10:01",253225,"26.11.2022",DWH_ClickHouse [238988],Junior [115638]
User:3832,Да,500,"10.08.2023 12:10:01",291326,"26.11.2022",DWH_GreenPlum [238989],Junior [115638]
User:3832,Да,500,"10.08.2023 12:10:01",291327,"26.11.2022",DWH_Hadoop [238990],Junior [115638]
User:3832,Да,500,"10.08.2023 12:10:01",291328,"26.11.2022",DWH_Hbase [238991],Junior [115638]
User:382,Да,500,"09.08.2023 15:09:32",291216,"09.08.2023",BI_Power BI [238978],Junior [115638]
User:382,Да,500,"09.08.2023 15:09:32",291217,"09.08.2023",BI_NPrinting [238977],Expert [115641]
User:382,Да,500,"09.08.2023 15:09:32",291218,"09.08.2023",BI_Qlik Alerting [238980],Middle [115639]
User:382,Да,500,"09.08.2023 15:09:32",291219,"09.08.2023",BI_Qlik Geoanalitics [238983],Middle [115639]
User:382,Да,500,"09.08.2023 15:09:32",291220,"09.08.2023",BI_Qlik Sense [238985],Expert [115641]
User:382,Да,500,"09.08.2023 15:09:32",291221,"09.08.2023",BI_QlikView [238986],Expert [115641]
User:382,Да,500,"09.08.2023 15:09:32",291222,"09.08.2023",DWH_MSSQL [238994],Middle [115639]
User:3496,Да,500,"09.08.2023 11:21:42",250095,"18.11.2022",BI_Power BI [238978],Novice [115637]
User:3496,Да,500,"09.08.2023 11:21:42",250096,"18.11.2022",DWH_MSSQL [238994],Middle [115639]
User:3496,Да,500,"09.08.2023 11:21:42",250097,"18.11.2022",DevOps_GIT [239001],Middle [115639]
User:3496,Да,500,"09.08.2023 11:21:42",250098,"18.11.2022",DevOps_Linux [239003],Junior [115638]
User:3496,Да,500,"09.08.2023 11:21:42",250099,"18.11.2022",DevOps_PowerShell [239005],Junior [115638]
User:3496,Да,500,"09.08.2023 11:21:42",250100,"18.11.2022",ETL/ELT_Microsoft SQL Server Integration Services (SSIS) [239016],Middle [115639]
User:3496,Да,500,"09.08.2023 11:21:42",291146,"01.08.2023",DevOps_Docker [239000],Junior [115638]
User:3496,Да,500,"09.08.2023 11:21:42",291154,"01.08.2023",DWH_ClickHouse [238988],Junior [115638]
User:3496,Да,500,"09.08.2023 11:21:42",291155,"01.08.2023",ETL/ELT_Airflow [239008],Junior [115638]
User:3496,Да,500,"09.08.2023 11:21:42",291156,"01.08.2023",DWH_PostgreSQL [238997],Junior [115638]
User:2742,Да,500,"08.08.2023 15:35:45",291021,"08.08.2023",BI_Grafana [238973],Senior [115640]
User:2742,Да,500,"08.08.2023 15:35:45",291022,"08.08.2023",BI_Power BI [238978],Novice [115637]
User:2742,Да,500,"08.08.2023 15:35:45",291023,"08.08.2023",BI_Qlik Sense [238985],Junior [115638]
User:2742,Да,500,"08.08.2023 15:35:45",291024,"08.08.2023",BI_QlikView [238986],Junior [115638]
User:2742,Да,500,"08.08.2023 15:35:45",291025,"08.08.2023",DWH_BigQuery [238987],Junior [115638]
User:2742,Да,500,"08.08.2023 15:35:45",291026,"08.08.2023",DWH_GreenPlum [238989],Junior [115638]
User:2742,Да,500,"08.08.2023 15:35:45",291027,"08.08.2023",ETL/ELT_Airflow [239008],Junior [115638]
User:2742,Да,500,"08.08.2023 15:35:45",291028,"08.08.2023",ETL/ELT_Stambia [283049],Novice [115637]
User:2742,Да,500,"08.08.2023 15:35:45",291032,"08.08.2023",Другое [239024],Junior [115638]
User:2742,Да,500,"08.08.2023 15:35:45",291057,"08.08.2023",Другое [239024],Junior [115638]
User:3572,Да,500,"07.08.2023 16:28:14",290824,"07.08.2023",ETL/ELT_Airflow [239008],Junior [115638]
User:3572,Да,500,"07.08.2023 16:28:14",290825,"07.08.2023",DWH_Hive [238992],Junior [115638]
User:1459,Да,500,"07.08.2023 10:41:04",253391,"21.11.2022",ETL/ELT_Microsoft SQL Server Integration Services (SSIS) [239016],Senior [115640]
User:1459,Да,500,"07.08.2023 10:41:04",253392,"21.11.2022",ETL/ELT_Spark [239020],Middle [115639]
User:1459,Да,500,"07.08.2023 10:41:04",253393,"21.11.2022",ETL/ELT_Spark Streaming [239021],Junior [115638]
User:1459,Да,500,"07.08.2023 10:41:04",290667,"21.11.2022",ETL/ELT_Airflow [239008],Middle [115639]
User:1459,Да,500,"07.08.2023 10:41:03",253366,"21.11.2022",BI_Angular [238972],Middle [115639]
User:1459,Да,500,"07.08.2023 10:41:03",253367,"21.11.2022",BI_Jquery [238974],Junior [115638]
User:1459,Да,500,"07.08.2023 10:41:03",253368,"21.11.2022",BI_Power BI [238978],Junior [115638]
User:1459,Да,500,"07.08.2023 10:41:03",253371,"21.11.2022",DWH_GreenPlum [238989],Novice [115637]
User:1459,Да,500,"07.08.2023 10:41:03",253372,"21.11.2022",DWH_Hadoop [238990],Novice [115637]
User:1459,Да,500,"07.08.2023 10:41:03",253373,"21.11.2022",DWH_Hbase [238991],Novice [115637]
User:1459,Да,500,"07.08.2023 10:41:03",253374,"21.11.2022",DWH_Hive [238992],Novice [115637]
User:1459,Да,500,"07.08.2023 10:41:03",253376,"21.11.2022",DWH_MSSQL [238994],Senior [115640]
User:1459,Да,500,"07.08.2023 10:41:03",253377,"21.11.2022",DWH_MySQL [238995],Junior [115638]
User:1459,Да,500,"07.08.2023 10:41:03",253378,"21.11.2022",DWH_Oracle [238996],Middle [115639]
User:1459,Да,500,"07.08.2023 10:41:03",253379,"21.11.2022",DWH_PostgreSQL [238997],Middle [115639]
User:1459,Да,500,"07.08.2023 10:41:03",253380,"21.11.2022",DevOps_Docker [239000],Junior [115638]
User:1459,Да,500,"07.08.2023 10:41:03",253381,"21.11.2022",DevOps_GIT [239001],Junior [115638]
User:1459,Да,500,"07.08.2023 10:41:03",253382,"21.11.2022",DevOps_Kubernetes [239002],Junior [115638]
User:1459,Да,500,"07.08.2023 10:41:03",253383,"21.11.2022",DevOps_Linux [239003],Middle [115639]
User:1459,Да,500,"07.08.2023 10:41:03",253384,"21.11.2022",DevOps_Microsoft Azure DevOps Server [239004],Junior [115638]
User:1459,Да,500,"07.08.2023 10:41:03",253385,"21.11.2022",DevOps_PowerShell [239005],Junior [115638]
User:1459,Да,500,"07.08.2023 10:41:03",253386,"21.11.2022",ETL/ELT_Airflow [239008],Junior [115638]
User:1459,Да,500,"07.08.2023 10:41:03",253387,"21.11.2022",ETL/ELT_DataBricks [239009],Senior [115640]
User:1459,Да,500,"07.08.2023 10:41:03",253388,"21.11.2022",ETL/ELT_DataFactory [239010],Senior [115640]
User:4109,Да,500,"07.08.2023 02:21:06",290635,"04.08.2023",DWH_MySQL [238995],Junior [115638]
User:3691,Да,500,"04.08.2023 14:45:55",290508,"04.08.2023",BI_Power BI [238978],Middle [115639]
User:3691,Да,500,"04.08.2023 14:45:55",290509,"04.08.2023",BI_QlikView [238986],Junior [115638]
User:3691,Да,500,"04.08.2023 14:45:55",290510,"04.08.2023",DWH_MSSQL [238994],Middle [115639]
User:3691,Да,500,"04.08.2023 14:45:55",290511,"04.08.2023",DWH_PostgreSQL [238997],Middle [115639]
User:3691,Да,500,"04.08.2023 14:45:55",290512,"04.08.2023",DevOps_Microsoft Azure DevOps Server [239004],Junior [115638]
User:4377,Да,500,"04.08.2023 12:20:05",290430,"04.08.2023",ETL/ELT_Kafka [239014],Junior [115638]
User:4377,Да,500,"04.08.2023 12:20:05",290433,"04.08.2023",DevOps_Docker [239000],Middle [115639]
User:4377,Да,500,"04.08.2023 12:20:05",290434,"04.08.2023",DevOps_GIT [239001],Middle [115639]
User:4377,Да,500,"04.08.2023 12:20:05",290435,"04.08.2023",DWH_PostgreSQL [238997],Middle [115639]
User:4377,Да,500,"04.08.2023 12:20:05",290436,"04.08.2023",DWH_MySQL [238995],Middle [115639]
User:4377,Да,500,"04.08.2023 12:20:05",290437,"04.08.2023",DWH_Oracle [238996],Middle [115639]
User:316,Да,500,"01.08.2023 19:27:24",290066,"10.07.2023",DWH_PostgreSQL [238997],""
User:316,Да,500,"01.08.2023 19:27:24",290067,"10.07.2023",DWH_GreenPlum [238989],""
User:4342,Да,500,"28.07.2023 08:24:14",289543,"07.06.2023",BI_Grafana [238973],Middle [115639]
User:4342,Да,500,"28.07.2023 08:24:14",289544,"14.06.2023",BI_Luxms Databoring [238975],Junior [115638]
User:4342,Да,500,"28.07.2023 08:24:14",289545,"28.03.2023",DWH_GreenPlum [238989],Middle [115639]
User:4342,Да,500,"28.07.2023 08:24:14",289546,"28.07.2022",DWH_Oracle [238996],Middle [115639]
User:4342,Да,500,"28.07.2023 08:24:14",289547,"08.03.2023",DWH_PostgreSQL [238997],Middle [115639]
User:4342,Да,500,"28.07.2023 08:24:14",289548,"25.01.2023",ETL/ELT_Airflow [239008],Middle [115639]
User:4342,Да,500,"28.07.2023 08:24:14",289549,"14.07.2022",ETL/ELT_Informatica [239013],Junior [115638]
User:4342,Да,500,"28.07.2023 08:24:14",289550,"25.01.2023",ETL/ELT_Spark [239020],Middle [115639]
User:3565,Да,500,"27.07.2023 00:29:11",289413,"27.07.2023",DWH_GreenPlum [238989],Novice [115637]
User:3565,Да,500,"27.07.2023 00:29:10",248874,"27.07.2023",BI_Grafana [238973],Junior [115638]
User:3565,Да,500,"27.07.2023 00:29:10",248875,"27.07.2023",BI_Luxms Databoring [238975],Junior [115638]
User:3565,Да,500,"27.07.2023 00:29:10",248877,"27.07.2023",DWH_Hadoop [238990],Junior [115638]
User:3565,Да,500,"27.07.2023 00:29:10",248878,"27.07.2023",DWH_PostgreSQL [238997],Middle [115639]
User:3565,Да,500,"27.07.2023 00:29:10",248880,"27.07.2023",BI_React [238979],Novice [115637]
User:3565,Да,500,"27.07.2023 00:29:10",248881,"27.07.2023",DWH_GreenPlum [238989],Novice [115637]
User:3565,Да,500,"27.07.2023 00:29:10",248888,"27.07.2023",ETL/ELT_Airflow [239008],Junior [115638]
User:3565,Да,500,"27.07.2023 00:29:10",248889,"27.07.2023",ETL/ELT_Kafka [239014],Junior [115638]
User:3565,Да,500,"27.07.2023 00:29:10",288307,"27.07.2023",BI_QlikView [238986],Junior [115638]
User:3565,Да,500,"27.07.2023 00:29:10",289411,"27.07.2023",BI_QlikView [238986],Junior [115638]
User:3565,Да,500,"27.07.2023 00:29:10",289412,"27.07.2023",BI_Power BI [238978],Junior [115638]
User:3565,Да,500,"27.07.2023 00:15:21",248876,"17.11.2022",BI_QlikView [238986],""
User:3565,Да,500,"27.07.2023 00:15:21",248879,"17.11.2022",BI_Power BI [238978],Novice [115637]
User:3565,Да,500,"27.07.2023 00:15:21",288313,"17.11.2022",DWH_GreenPlum [238989],Junior [115638]
User:1072,Да,500,"26.07.2023 17:43:31",248647,"20.07.2023",BI_Power BI [238978],Junior [115638]
User:1072,Да,500,"26.07.2023 17:43:31",248648,"20.07.2023",BI_Qlik Sense [238985],Junior [115638]
User:1072,Да,500,"26.07.2023 17:43:31",248649,"20.07.2023",BI_QlikView [238986],Junior [115638]
User:1072,Да,500,"26.07.2023 17:43:31",248650,"20.07.2023",DWH_MSSQL [238994],Junior [115638]
User:1072,Да,500,"26.07.2023 17:43:31",248651,"20.07.2023",DWH_MySQL [238995],Junior [115638]
User:1072,Да,500,"26.07.2023 17:43:31",248652,"20.07.2023",DWH_Oracle [238996],Novice [115637]
User:1072,Да,500,"26.07.2023 17:43:31",248656,"20.07.2023",DWH_PostgreSQL [238997],Middle [115639]
User:1072,Да,500,"26.07.2023 17:43:31",248657,"20.07.2023",DevOps_SVN [239006],Novice [115637]
User:1072,Да,500,"26.07.2023 17:43:31",248658,"20.07.2023",ETL/ELT_Informatica [239013],Novice [115637]
User:1072,Да,500,"26.07.2023 17:43:31",248659,"20.07.2023",ETL/ELT_Kafka [239014],Novice [115637]
User:3843,Да,500,"26.07.2023 15:05:02",254991,"21.11.2022",DWH_GreenPlum [238989],Novice [115637]
User:3843,Да,500,"26.07.2023 15:05:02",254996,"21.11.2022",DWH_PostgreSQL [238997],Junior [115638]
User:3843,Да,500,"26.07.2023 15:05:02",254998,"21.11.2022",ETL/ELT_Airflow [239008],Novice [115637]
User:3843,Да,500,"26.07.2023 15:05:02",254999,"21.11.2022",ETL/ELT_Kafka [239014],Junior [115638]
User:3821,Да,500,"25.07.2023 18:42:50",252414,"23.11.2022",DWH_GreenPlum [238989],Novice [115637]
User:3821,Да,500,"25.07.2023 18:42:50",252415,"23.11.2022",DWH_Hadoop [238990],Novice [115637]
User:3821,Да,500,"25.07.2023 18:42:50",252416,"23.11.2022",DWH_MSSQL [238994],Novice [115637]
User:3821,Да,500,"25.07.2023 18:42:50",252417,"23.11.2022",DWH_MySQL [238995],Novice [115637]
User:3821,Да,500,"25.07.2023 18:42:50",252418,"23.11.2022",DWH_Oracle [238996],Novice [115637]
User:3821,Да,500,"25.07.2023 18:42:50",252419,"23.11.2022",DWH_PostgreSQL [238997],Novice [115637]
User:3821,Да,500,"25.07.2023 18:42:50",252422,"23.11.2022",ETL/ELT_Airflow [239008],Novice [115637]
User:3821,Да,500,"25.07.2023 18:42:50",252423,"23.11.2022",ETL/ELT_Informatica [239013],Novice [115637]
User:3821,Да,500,"25.07.2023 18:42:50",252424,"23.11.2022",ETL/ELT_Kafka [239014],Novice [115637]
User:3821,Да,500,"25.07.2023 18:42:50",289194,"23.11.2022",BI_QlikView [238986],Использовал на проекте [283045]
User:3821,Да,500,"25.07.2023 18:42:49",252410,"21.11.2022",BI_Grafana [238973],Novice [115637]
User:3047,Да,500,"25.07.2023 16:12:07",253176,"25.07.2023",BI_NPrinting [238977],Novice [115637]
User:3047,Да,500,"25.07.2023 16:12:07",253177,"25.07.2023",BI_Qlik Alerting [238980],Novice [115637]
User:3047,Да,500,"25.07.2023 16:12:07",253178,"25.07.2023",BI_Qlik Catalog [238981],Novice [115637]
User:3047,Да,500,"25.07.2023 16:12:07",253179,"25.07.2023",BI_Qlik Compose [238982],Novice [115637]
User:3047,Да,500,"25.07.2023 16:12:07",253180,"25.07.2023",BI_Qlik Geoanalitics [238983],Novice [115637]
User:3047,Да,500,"25.07.2023 16:12:07",253181,"25.07.2023",BI_Qlik Replicate [238984],Novice [115637]
User:3047,Да,500,"25.07.2023 16:12:07",253182,"25.07.2023",BI_Qlik Sense [238985],Junior [115638]
User:3047,Да,500,"25.07.2023 16:12:07",253183,"25.07.2023",BI_QlikView [238986],Middle [115639]
User:3047,Да,500,"25.07.2023 16:12:07",253184,"25.07.2023",DWH_MySQL [238995],Junior [115638]
User:3047,Да,500,"25.07.2023 16:12:07",253185,"25.07.2023",DevOps_SVN [239006],Junior [115638]
User:3047,Да,500,"25.07.2023 16:12:07",289129,"25.07.2023",BI_NPrinting [238977],Junior [115638]
User:3047,Да,500,"25.07.2023 16:12:07",289130,"25.07.2023",BI_Qlik Catalog [238981],Junior [115638]
User:3047,Да,500,"25.07.2023 16:12:07",289131,"25.07.2023",BI_Qlik Compose [238982],Junior [115638]
User:3047,Да,500,"25.07.2023 16:12:07",289132,"25.07.2023",BI_Qlik Geoanalitics [238983],Junior [115638]
User:3047,Да,500,"25.07.2023 16:12:07",289133,"25.07.2023",BI_Qlik Replicate [238984],Junior [115638]
User:3047,Да,500,"25.07.2023 16:12:07",289134,"25.07.2023",BI_Qlik Sense [238985],Middle [115639]
User:2863,Да,500,"25.07.2023 10:03:22",281213,"03.07.2023",ETL/ELT_Debezium [239011],Junior [115638]
User:2863,Да,500,"25.07.2023 10:03:22",281214,"03.07.2023",ETL/ELT_Spark [239020],Junior [115638]
User:2863,Да,500,"25.07.2023 10:03:22",281215,"03.07.2023",ETL/ELT_Kafka [239014],Junior [115638]
User:2863,Да,500,"25.07.2023 10:03:22",281216,"03.07.2023",DWH_BigQuery [238987],Middle [115639]
User:2863,Да,500,"25.07.2023 10:03:22",281217,"03.07.2023",ETL/ELT_Airflow [239008],Junior [115638]
User:2863,Да,500,"25.07.2023 10:03:22",281218,"03.07.2023",ETL/ELT_Oozie [239018],Junior [115638]
User:2863,Да,500,"25.07.2023 10:03:22",281219,"03.07.2023",DWH_Hadoop [238990],Junior [115638]
User:2863,Да,500,"25.07.2023 10:03:22",281422,"04.07.2023",ETL/ELT_DataFactory [239010],Middle [115639]
User:2863,Да,500,"25.07.2023 10:03:22",281423,"04.07.2023",ETL/ELT_DataBricks [239009],Middle [115639]
User:2863,Да,500,"25.07.2023 10:03:22",281431,"03.07.2023",ETL/ELT_Oozie [239018],Novice [115637]
User:2863,Да,500,"25.07.2023 10:03:22",281432,"03.07.2023",DWH_Hadoop [238990],Novice [115637]
User:2863,Да,500,"25.07.2023 10:03:22",288991,"03.07.2023",DWH_ClickHouse [238988],Junior [115638]
User:2863,Да,500,"25.07.2023 10:03:22",288993,"03.07.2023",Другое [239024],Junior [115638]
User:2863,Да,500,"25.07.2023 10:03:22",288997,"03.07.2023",Другое [239024],Junior [115638]
User:3613,Да,500,"24.07.2023 17:54:02",250554,"19.11.2022",BI_Power BI [238978],Senior [115640]
User:3613,Да,500,"24.07.2023 17:54:02",250555,"19.11.2022",DWH_BigQuery [238987],Junior [115638]
User:3613,Да,500,"24.07.2023 17:54:02",250558,"19.11.2022",DWH_MSSQL [238994],Senior [115640]
User:3613,Да,500,"24.07.2023 17:54:02",250559,"19.11.2022",DWH_MySQL [238995],Junior [115638]
User:3613,Да,500,"24.07.2023 17:54:02",250560,"19.11.2022",DWH_Oracle [238996],Junior [115638]
User:3613,Да,500,"24.07.2023 17:54:02",250561,"19.11.2022",DWH_PostgreSQL [238997],Junior [115638]
User:3613,Да,500,"24.07.2023 17:54:02",250564,"19.11.2022",DevOps_GIT [239001],Middle [115639]
User:3613,Да,500,"24.07.2023 17:54:02",250566,"19.11.2022",DevOps_Microsoft Azure DevOps Server [239004],Novice [115637]
User:3613,Да,500,"24.07.2023 17:54:02",250569,"19.11.2022",ETL/ELT_DataBricks [239009],Junior [115638]
User:3613,Да,500,"24.07.2023 17:54:02",250570,"19.11.2022",ETL/ELT_DataFactory [239010],Junior [115638]
User:3613,Да,500,"24.07.2023 17:54:02",250571,"19.11.2022",ETL/ELT_Microsoft SQL Server Integration Services (SSIS) [239016],Senior [115640]
User:3613,Да,500,"24.07.2023 17:54:02",250572,"19.11.2022",ETL/ELT_Spark [239020],Junior [115638]
User:3613,Да,500,"24.07.2023 17:54:02",288485,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288486,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288487,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288488,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288489,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288490,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288495,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288496,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288497,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288503,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288504,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288505,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288506,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288507,"10.07.2023",Другое [239024],""
User:3613,Да,500,"24.07.2023 17:54:02",288508,"10.07.2023",Другое [239024],""
User:2797,Да,500,"24.07.2023 17:38:52",282286,"08.07.2023",BI_NPrinting [238977],Middle [115639]
User:2797,Да,500,"24.07.2023 17:38:52",282287,"08.07.2023",BI_Power BI [238978],Middle [115639]
User:2797,Да,500,"24.07.2023 17:38:52",282288,"08.07.2023",BI_Qlik Sense [238985],Middle [115639]
User:2797,Да,500,"24.07.2023 17:38:52",282289,"08.07.2023",BI_Power BI [238978],Middle [115639]
User:2797,Да,500,"24.07.2023 17:38:52",282290,"08.07.2023",BI_Qlik Sense [238985],Middle [115639]
User:2797,Да,500,"24.07.2023 17:38:52",288867,"24.07.2023",ETL/ELT_Airflow [239008],Использовал на проекте [283045]
User:2797,Да,500,"24.07.2023 17:38:52",288868,"24.07.2023",ETL/ELT_Informatica [239013],Novice [115637]
User:3116,Да,500,"21.07.2023 21:14:29",249973,"18.11.2022",BI_Luxms Databoring [238975],""
User:3116,Да,500,"21.07.2023 21:14:29",288610,"18.11.2022",BI_Grafana [238973],Использовал на проекте [283045]
User:3116,Да,500,"21.07.2023 21:14:29",288611,"18.11.2022",BI_Power BI [238978],Использовал на проекте [283045]
User:3116,Да,500,"21.07.2023 21:14:29",288612,"18.11.2022",BI_Qlik Sense [238985],Middle [115639]
User:3116,Да,500,"21.07.2023 21:14:29",288613,"18.11.2022",BI_QlikView [238986],Middle [115639]
User:3116,Да,500,"21.07.2023 21:14:29",288614,"10.07.2023",DWH_PostgreSQL [238997],Использовал на проекте [283045]
User:3516,Да,500,"21.07.2023 15:27:19",248937,"17.06.2023",BI_Luxms Databoring [238975],Novice [115637]
User:3516,Да,500,"21.07.2023 15:27:19",248938,"17.06.2023",BI_Nodejs [238976],Novice [115637]
User:3516,Да,500,"21.07.2023 15:27:19",248939,"17.06.2023",BI_NPrinting [238977],Novice [115637]
User:3516,Да,500,"21.07.2023 15:27:19",248940,"17.11.2022",BI_Power BI [238978],Novice [115637]
User:3516,Да,500,"21.07.2023 15:27:19",248941,"17.06.2023",BI_React [238979],Novice [115637]
User:3516,Да,500,"21.07.2023 15:27:19",248942,"17.06.2023",BI_Qlik Sense [238985],Novice [115637]
User:3516,Да,500,"21.07.2023 15:27:19",248943,"17.06.2023",BI_QlikView [238986],Novice [115637]
User:3516,Да,500,"21.07.2023 15:27:19",248944,"17.11.2022",DWH_MSSQL [238994],Novice [115637]
User:3516,Да,500,"21.07.2023 15:27:19",248945,"17.11.2022",DWH_MySQL [238995],Junior [115638]
User:3516,Да,500,"21.07.2023 15:27:19",248946,"17.06.2023",DWH_Oracle [238996],Junior [115638]
User:3516,Да,500,"21.07.2023 15:27:19",248947,"17.11.2022",DWH_PostgreSQL [238997],Junior [115638]
User:3516,Да,500,"21.07.2023 15:27:19",282037,"06.07.2023",Другое [239024],""
User:3516,Да,500,"21.07.2023 15:27:19",282106,"07.07.2023",Другое [239024],""
User:3516,Да,500,"21.07.2023 15:27:19",282109,"07.07.2023",Другое [239024],""
User:3516,Да,500,"21.07.2023 15:27:19",282110,"07.07.2023",Другое [239024],""
User:3516,Да,500,"21.07.2023 15:27:19",282129,"07.07.2023",Другое [239024],""
User:3516,Да,500,"21.07.2023 15:27:19",287077,"17.06.2023",BI_Power BI [238978],Junior [115638]
User:3516,Да,500,"21.07.2023 15:27:19",287078,"17.06.2023",DWH_MSSQL [238994],Junior [115638]
User:3516,Да,500,"21.07.2023 15:27:19",287079,"17.06.2023",DWH_MySQL [238995],Middle [115639]
User:3516,Да,500,"21.07.2023 15:27:19",287080,"17.06.2023",DWH_PostgreSQL [238997],Middle [115639]
User:3516,Да,500,"21.07.2023 15:27:19",287081,"17.06.2023",Другое [239024],Novice [115637]
User:3516,Да,500,"21.07.2023 15:27:19",287082,"17.06.2023",Другое [239024],Middle [115639]
User:3516,Да,500,"21.07.2023 15:27:19",287083,"07.07.2023",Другое [239024],Middle [115639]
User:3516,Да,500,"21.07.2023 15:27:19",287084,"07.07.2023",Другое [239024],Junior [115638]
User:3516,Да,500,"21.07.2023 15:27:19",287085,"07.07.2023",Другое [239024],Использовал на проекте [283045]
User:3516,Да,500,"21.07.2023 15:27:19",288563,"10.07.2023",Другое [239024],""
User:3516,Да,500,"21.07.2023 15:27:19",288564,"10.07.2023",Другое [239024],""
User:3516,Да,500,"21.07.2023 15:27:19",288565,"10.07.2023",Другое [239024],""
User:3420,Да,500,"21.07.2023 15:14:08",249185,"16.11.2022",BI_Angular [238972],Novice [115637]
User:3420,Да,500,"21.07.2023 15:14:08",249186,"17.11.2022",BI_Grafana [238973],Novice [115637]
User:3420,Да,500,"21.07.2023 15:14:08",249187,"17.11.2022",BI_Jquery [238974],Senior [115640]
User:3420,Да,500,"21.07.2023 15:14:08",249188,"17.11.2022",BI_Luxms Databoring [238975],Expert [115641]
User:3420,Да,500,"21.07.2023 15:14:08",249189,"17.11.2022",BI_Nodejs [238976],Expert [115641]
User:3420,Да,500,"21.07.2023 15:14:08",249190,"17.11.2022",BI_React [238979],Expert [115641]
User:3420,Да,500,"21.07.2023 15:14:08",249191,"17.11.2022",DWH_MongoDB [238993],Novice [115637]
User:3420,Да,500,"21.07.2023 15:14:08",249192,"17.11.2022",DWH_MSSQL [238994],Middle [115639]
User:3420,Да,500,"21.07.2023 15:14:08",249193,"17.11.2022",DWH_MySQL [238995],Novice [115637]
User:3420,Да,500,"21.07.2023 15:14:08",249194,"17.11.2022",DWH_Oracle [238996],Novice [115637]
User:3420,Да,500,"21.07.2023 15:14:08",249195,"17.11.2022",DWH_PostgreSQL [238997],Middle [115639]
User:3420,Да,500,"21.07.2023 15:14:08",249196,"17.11.2022",DevOps_Docker [239000],Novice [115637]
User:3420,Да,500,"21.07.2023 15:14:08",249197,"17.11.2022",DevOps_GIT [239001],Expert [115641]
User:3420,Да,500,"21.07.2023 15:14:08",249198,"17.11.2022",DevOps_Linux [239003],Middle [115639]
User:3420,Да,500,"21.07.2023 15:14:08",249199,"17.11.2022",DevOps_Microsoft Azure DevOps Server [239004],Middle [115639]
User:3420,Да,500,"21.07.2023 15:14:08",249200,"17.11.2022",DevOps_PowerShell [239005],Middle [115639]
User:3420,Да,500,"21.07.2023 15:14:08",249201,"17.11.2022",DevOps_Yarn [239007],Senior [115640]
User:3420,Да,500,"21.07.2023 15:14:08",249202,"17.11.2022",ETL/ELT_Luxms Databoring [239015],Expert [115641]
User:3420,Да,500,"21.07.2023 15:14:08",249203,"17.11.2022",ETL/ELT_Microsoft SQL Server Integration Services (SSIS) [239016],Junior [115638]
User:3420,Да,500,"21.07.2023 15:14:08",288557,"10.07.2023",Другое [239024],""
User:3420,Да,500,"21.07.2023 15:14:08",288558,"10.07.2023",Другое [239024],""
User:3420,Да,500,"21.07.2023 15:14:08",288560,"10.07.2023",Другое [239024],""
User:4116,Да,500,"21.07.2023 14:42:35",256983,"15.12.2022",BI_Grafana [238973],Novice [115637]
User:4116,Да,500,"21.07.2023 14:42:35",256984,"15.12.2022",BI_Luxms Databoring [238975],Novice [115637]
User:4116,Да,500,"21.07.2023 14:42:35",256985,"15.12.2022",BI_Jquery [238974],Novice [115637]
User:4116,Да,500,"21.07.2023 14:42:35",256986,"15.12.2022",BI_Nodejs [238976],Novice [115637]
User:4116,Да,500,"21.07.2023 14:42:35",256987,"15.12.2022",BI_NPrinting [238977],Expert [115641]
User:4116,Да,500,"21.07.2023 14:42:35",256988,"15.12.2022",BI_Power BI [238978],Middle [115639]
User:4116,Да,500,"21.07.2023 14:42:35",256989,"15.12.2022",BI_React [238979],Novice [115637]
User:4116,Да,500,"21.07.2023 14:42:35",256990,"15.12.2022",BI_Qlik Alerting [238980],Expert [115641]
User:4116,Да,500,"21.07.2023 14:42:35",256991,"15.12.2022",BI_Qlik Catalog [238981],Middle [115639]
