"User ID","активность","Сорт.","Дата изм.","id","Год сертификата","Наименование сертификата","Организация, выдавшая сертификат"
863,Да,500,"05.04.2022 16:06:15",217807,2004,"1С Специалист: Платформа 8.0",""
325,Да,500,"05.04.2022 16:05:15",217791,2016,"1С: Профессионал, 1С: Управление предприятием 2 (ERP 2)",""
325,Да,500,"05.04.2022 16:05:15",217792,2013,"1С: Консультант в области постановки управленческого учета и бюджетного управления",""
325,Да,500,"05.04.2022 16:05:15",217793,2013,"1С: Специалист-консультант, 1С: Управление торговлей 11",""
325,Да,500,"05.04.2022 16:05:15",217794,2012,"1С: Профессионал, 1С: Управление торговлей 11",""
325,Да,500,"05.04.2022 16:05:15",217795,2011,"1С: Профессионал, 1С: Консолидация 8",""
325,Да,500,"05.04.2022 16:05:15",217796,2011,"1С: Профессионал, 1С: Управление строительной организацией",""
1105,Да,500,"05.04.2022 16:03:20",217766,2017,Microsoft Dynamics AX Trade & Logistics,""
1105,Да,500,"05.04.2022 16:03:20",217767,2015,IBM Tealeaf Technical Mastery,""
1105,Да,500,"05.04.2022 16:03:20",217768,2013,Microsoft Dynamics AX Trade & Logistics,""
1105,Да,500,"05.04.2022 16:03:20",217769,2011,Managing Microsoft Dynamics Implementations,""
1105,Да,500,"05.04.2022 16:03:20",217770,2009,Проектирование бизнес-архитектуры компании в Business Studio,""
332,Да,500,"05.04.2022 16:02:44",217747,2009,"1C:Профессионал. Бухгалтерия 8.",""
322,Да,500,"05.04.2022 16:01:06",217737,2012,Microsoft Dynamics AX Development Introduction,""
322,Да,500,"05.04.2022 16:01:06",217738,2010,Microsoft Dynamics AX Development Introduction,""
580,Да,500,"05.04.2022 15:58:25",217707,2014,Microsoft Dynamics AX Financials,""
580,Да,500,"05.04.2022 15:58:25",217708,2014,SAP BusinessObjects Access Control 10.0,""
580,Да,500,"05.04.2022 15:58:25",217709,2007,Microsoft Dynamics AX Trade & Logistics,""
580,Да,500,"05.04.2022 15:58:25",217710,2007,Microsoft Dynamics AX Production,""
580,Да,500,"05.04.2022 15:58:25",217711,2007,Microsoft Dynamics AX Questionnaire,""
580,Да,500,"05.04.2022 15:58:25",217712,2007,Microsoft Dynamics AX Financials,""
2857,Да,500,"05.04.2022 15:57:56",217687,2020,Microsoft Dynamics AX Financials,""
633,Да,500,"05.04.2022 15:56:11",217670,2017,Microsoft Dynamics AX Financials,""
1109,Да,500,"05.04.2022 15:55:18",217664,2014,Fashion and Luxury: Managing and Innovating in Creative Industry,""
1055,Да,500,"05.04.2022 15:53:54",217648,2019,"""Управление проектами в современной компании"" от МИСиС. Платформа ""Открытое образование""",""
1055,Да,500,"05.04.2022 15:53:54",217649,2015,"Практическое применение ПП ""БИТ.ФИНАНС"" по подсистемам Бюджетирование и Казначейство",""
1055,Да,500,"05.04.2022 15:53:54",217650,2013,Microsoft Dynamics AX Trade & Logistics,""
1055,Да,500,"05.04.2022 15:53:54",217651,2013,Microsoft Dynamics AX Financials,""
1055,Да,500,"05.04.2022 15:53:54",217652,2008,"1С:Специалист по конфигурированию и внедрению бухгалтерской подсистемы в прикладных решениях «1С:Предприятие 8»",""
1055,Да,500,"05.04.2022 15:53:54",217653,2008,"1С:Специалист-консультант по ведению прикладного решения «1С:Зарплата и Управление персоналом 8»",""
1055,Да,500,"05.04.2022 15:53:54",217654,2007,"1С:Профессионал Управление торговли 8",""
1055,Да,500,"05.04.2022 15:53:54",217655,2006,"1С:Профессионал по платформе 8.0",""
225,Да,500,"05.04.2022 15:45:07",217625,2008,Microsoft Dynamics AX Trade & Logistics,""
428,Да,500,"05.04.2022 15:43:09",217592,2013,"1С:Профессионал. Стандарты МСФО (ред. 2007 г.). Подсистема ""МСФО"" 1С:УПП.",""
428,Да,500,"05.04.2022 15:43:09",217593,2013,"1С:Профессионал. Зарплата и управление персоналом 8.",""
428,Да,500,"05.04.2022 15:43:09",217594,2013,"1С:Специалист-консультанта. Зарплата и управление персоналом 8.",""
428,Да,500,"05.04.2022 15:43:09",217595,2011,"1С:Профессионал: Бухгалтерия 8.",""
428,Да,500,"05.04.2022 15:43:08",217591,2015,"1С:Профессионал. ERP Управление предприятием 2",""
611,Да,500,"05.04.2022 15:42:28",217572,2017,"1C Профессионал на знание особенностей и применение программы ""1С: WMS. Логистика. Управление складом.""",""
611,Да,500,"05.04.2022 15:42:28",217573,2015,"1С: Профессионал - на знание основных механизмов и возможностей платформы 1С:Предприятия 8",""
131,Да,500,"05.04.2022 15:41:40",217561,2008,Microsoft Dynamics AX Production,""
477,Да,500,"05.04.2022 12:08:44",217506,2005,Microsoft Dynamics AX Financials,""
477,Да,500,"05.04.2022 12:08:44",217507,2005,Microsoft Dynamics AX Trade & Logistics,""
477,Да,500,"05.04.2022 12:08:44",217508,2005,Microsoft Dynamics AX Sales And Marketing,""
477,Да,500,"05.04.2022 12:08:44",217509,2005,Microsoft Dynamics AX Production,""
212,Да,500,"05.04.2022 12:06:06",217491,2005,Microsoft Dynamics AX Financials,""
455,Да,500,"05.04.2022 12:05:33",217472,2006,"1C:Профессионал. Платформа 1С:Предприятие 8.0.",""
16,Да,500,"05.04.2022 12:03:58",217458,2009,Microsoft Dynamics AX Production,""
689,Да,500,"05.04.2022 12:02:52",217433,2020,"1С:Профессионал. ERP Управление предприятием 2",""
128,Да,500,"05.04.2022 11:59:31",217408,2010,Microsoft Dynamics AX Trade & Logistics,""
128,Да,500,"05.04.2022 11:59:31",217409,2010,Microsoft Dynamics NAV Core Setup and Finance,""
128,Да,500,"05.04.2022 11:59:31",217410,2008,Microsoft Dynamics NAV Warehouse Management,""
128,Да,500,"05.04.2022 11:59:31",217411,2007,Microsoft Dynamics NAV Trade & Inventory,""
128,Да,500,"05.04.2022 11:59:31",217412,2006,Microsoft Dynamics NAV Manufacturing,""
30,Да,500,"05.04.2022 11:56:10",217349,2009,Microsoft Dynamics AX Financials,""
30,Да,500,"05.04.2022 11:56:10",217350,2007,Microsoft Dynamics AX Programming,""
2824,Да,500,"05.04.2022 11:55:09",217340,2012,"Сертификат Института профессиональных бухгалтеров России по профилю ""Главный бухгалтер коммерческой организации""",""
521,Да,500,"05.04.2022 11:54:37",217318,2013,"1С:Профессионал Управление торговлей 11",""
521,Да,500,"05.04.2022 11:54:37",217319,2013,"1С:Специалист-консультант Управление торговлей 11",""
521,Да,500,"05.04.2022 11:54:37",217320,2012,"1С:Профессионал УНФ",""
521,Да,500,"05.04.2022 11:54:37",217321,2012,"1С:Профессионал Бухгалтерия 8",""
488,Да,500,"05.04.2022 11:52:34",217302,2013,"1С: Специалист ""Бухгалтерия""",""
488,Да,500,"05.04.2022 11:52:33",217299,2016,"1С:Профессионал по технологическим вопросам",""
488,Да,500,"05.04.2022 11:52:33",217300,2014,"1С: Специалист ""Платформа""",""
488,Да,500,"05.04.2022 11:52:33",217301,2013,"1С: Специалист ""Управление торговлей""",""
286,Да,500,"05.04.2022 11:20:02",217263,2011,"1С:Специалист-консультант. Бухгалтерия 8.",""
286,Да,500,"05.04.2022 11:20:02",217264,2010,"1С:Профессионал. Бюджетирование в 1С:УПП 8.",""
286,Да,500,"05.04.2022 11:20:02",217265,2010,"1С:Профессионал. Стандарты МСФО (ред. 2007 г.). Подсистема ""МСФО"" 1С:УПП.",""
286,Да,500,"05.04.2022 11:20:02",217266,2009,"1С:Специалист-консультант. Управление торговлей 8.",""
286,Да,500,"05.04.2022 11:20:02",217267,2009,"1С:Профессионал. Управление Торговлей 8.",""
286,Да,500,"05.04.2022 11:20:02",217268,2008,"1С:Профессионал. Бухгалтерия 8.",""
115,Да,500,"05.04.2022 11:19:02",217242,2008,Microsoft Dynamics AX Financials,""
115,Да,500,"05.04.2022 11:19:02",217243,2007,Microsoft Dynamics AX Trade & Logistics,""
626,Да,500,"05.04.2022 11:16:35",217214,2016,"1С:Руководитель проекта (продление сертификата)",""
626,Да,500,"05.04.2022 11:16:35",217215,2014,"1С:Профессионал. Управление строительной организацией 8.",""
626,Да,500,"05.04.2022 11:16:35",217216,2010,"1С:Профессионал. Особенности применения МСФО.",""
626,Да,500,"05.04.2022 11:16:35",217217,2010,"1С:Профессионал. Зарплата и управление персоналом 8.",""
626,Да,500,"05.04.2022 11:16:35",217218,2010,"1С:Профессионал. Консолидация 8.",""
626,Да,500,"05.04.2022 11:16:35",217219,2010,"1С:Руководитель проекта",""
626,Да,500,"05.04.2022 11:16:35",217220,2009,"1С:Профессионал. Бюджетирование.",""
626,Да,500,"05.04.2022 11:16:35",217221,2008,"1С:Профессионал. Управление производственным предприятием.",""
310,Да,500,"05.04.2022 11:13:16",217194,2018,"1С: Управление проектами",""
310,Да,500,"05.04.2022 11:13:16",217195,2017,"1С: Основы менеджмента",""
310,Да,500,"05.04.2022 11:13:16",217196,2014,"1С: Эксперт по технологическим вопросам",""
310,Да,500,"05.04.2022 11:13:16",217197,2010,"1С: Профессионал. Управление торговлей 8",""
310,Да,500,"05.04.2022 11:13:16",217198,2008,"1С: Профессионал. Технологическая платформа 8.1",""
427,Да,500,"05.04.2022 11:10:54",217158,2017,"1С:Специалист-консультант"" по внедрению подсистем ""Управление производством и организация ремонтов"" в программе ""1С:ERP Управление предприятием 2""",""
427,Да,500,"05.04.2022 11:10:54",217159,2016,"1С:Профессионал по программе «1С:ERP управление предприятием 2»",""
224,Да,500,"05.04.2022 11:07:06",217129,2010,Microsoft Dynamics AX Trade & Logistics,""
224,Да,500,"05.04.2022 11:07:06",217130,2002,Managing Microsoft Dynamics Implementations,""
2886,Да,500,"05.04.2022 10:48:06",217100,2018,BPMN: Теория и практика,""
2886,Да,500,"05.04.2022 10:48:06",217101,2015,"20461: Querying Microsoft SQL Server 2014",""
1188,Да,500,"05.04.2022 10:47:02",217095,2013,"1С Профессионал по конфигурации 1С:УПП ред 1.3",""
1188,Да,500,"05.04.2022 10:47:01",217094,2016,"1С Профессионал по конфигурации 1С Логистика: Управление складом ред. 4.0",""
677,Да,500,"05.04.2022 10:43:49",217068,2017,"1С:Специалист-консультант по внедрению подсистемы ""Бюджетирование"" в ""1С:ERP Управление предприятием 2""",""
677,Да,500,"05.04.2022 10:43:49",217069,2016,"1С:Специалист-консультант по внедрению подсистем управленческого учета в 1С:ERP 2",""
677,Да,500,"05.04.2022 10:43:49",217070,2015,"1С:Специалист-консультант по внедрению подсистем ""Управление производством и организация ремонтов"" в 1С:ERP 2",""
677,Да,500,"05.04.2022 10:43:49",217071,2015,"1С:Профессионал. ERP Управление предприятием 2",""
677,Да,500,"05.04.2022 10:43:49",217072,2013,City Business School. Тайм-менеджмент. Делегирование полномочий.,""
677,Да,500,"05.04.2022 10:43:49",217073,2011,АТОЛ. Терминалы сбора данных и MobileLogistics,""
677,Да,500,"05.04.2022 10:43:49",217074,2011,"1С:Профессионал. Платформа 1С:Предприятие 8.2",""
677,Да,500,"05.04.2022 10:43:49",217075,2010,"1С:Специалист-консультант. Управление производственным предприятием 8",""
677,Да,500,"05.04.2022 10:43:49",217076,2010,"1С:Профессионал. Управление производственным предприятием 8",""
677,Да,500,"05.04.2022 10:43:49",217077,2007,Аттестация по продукту 1С-Логистика:Управление складом,""
677,Да,500,"05.04.2022 10:43:49",217078,2007,"1С:Специалист-консультант. Управление торговлей 8",""
677,Да,500,"05.04.2022 10:43:49",217079,2007,"1С:Профессионал. Управление торговлей 8",""
684,Да,500,"05.04.2022 10:43:15",217057,2016,"1С:Управление Холдингом",""
3040,Да,500,"05.04.2022 10:41:19",217049,2008,"1с: Специалист по конфигурированию и внедрению бухгалтерской подсистемы в прикладных решениях 1С:Предприятие 8",""
2795,Да,500,"05.04.2022 10:40:44",217036,2017,ACCA DipNRF RUS,""
2795,Да,500,"05.04.2022 10:40:44",217037,2017,ACCA F6 - Taxation,""
2795,Да,500,"05.04.2022 10:40:44",217038,2016,ACCA DipIFR RUS,""
2795,Да,500,"05.04.2022 10:40:44",217039,2016,ACCA F7 - Financial reporting,""
2795,Да,500,"05.04.2022 10:40:44",217040,2015,ACCA F1 - Accountant in business,""
2795,Да,500,"05.04.2022 10:40:44",217041,2015,ACCA F2 - Management accounting,""
1155,Да,500,"05.04.2022 10:39:47",217025,2016,"1С:Специалист-консультант по внедрению подсистем ""Управление производством и организация ремонтов"" в 1С:ERP 2",""
1155,Да,500,"05.04.2022 10:39:47",217026,2016,"1С:Специалист-консультант по внедрению подсистемы ""Бюджетирование"" в 1С:ERP 2",""
1155,Да,500,"05.04.2022 10:39:47",217027,2009,"1С: Специалист-консультант по УПП",""
1155,Да,500,"05.04.2022 10:39:47",217028,2008,"1С: Специалист по платформе 8",""
1155,Да,500,"05.04.2022 10:39:47",217029,2008,"1С: Специалист по Управлению торговлей 10.3",""
1155,Да,500,"05.04.2022 10:39:47",217030,2008,"1С: Специалист по Бухгалтерии предприятия 8",""
829,Да,500,"05.04.2022 10:37:33",217011,2010,Microsoft Dynamics AX Development Introduction,""
406,Да,500,"05.04.2022 10:28:15",216985,2012,"1С:Профессионал. Бухгалтерия государственного учреждения 8.",""
406,Да,500,"05.04.2022 10:28:15",216986,2012,"1С:Профессионал. Документооборот 8.",""
406,Да,500,"05.04.2022 10:28:15",216987,2008,"1С:Специалист-консультант. Бухгалтерия 8.",""
406,Да,500,"05.04.2022 10:28:15",216988,2007,"1С:Профессионал. Бухгалтерский учет вер. 7.7",""
406,Да,500,"05.04.2022 10:28:15",216989,2007,"1С:Профессионал. 1С:Бухгалтерия 8.",""
510,Да,500,"05.04.2022 10:26:31",216960,2016,Microsoft Specialist: Microsoft Dynamics AX Development Introduction (Dynamics 365 F&O),""
510,Да,500,"05.04.2022 10:26:31",216961,2014,Administering Microsoft SQL Server 2012/2014 Databases,""
510,Да,500,"05.04.2022 10:26:31",216962,2012,"Microsoft® Certified Technology Specialist: SQL Server 2008, Implementation and Maintenance",""
510,Да,500,"05.04.2022 10:26:31",216963,2012,Microsoft Dynamics AX Development Introduction,""
510,Да,500,"05.04.2022 10:26:31",216964,2012,Microsoft Dynamics AX Installation & Configuration,""
2882,Да,500,"05.04.2022 10:22:39",216928,2019,"1С:Професcионал ERP 2",""
2882,Да,500,"05.04.2022 10:22:39",216929,2012,"1С Специалист-консультант по ЗУП 8",""
2882,Да,500,"05.04.2022 10:22:39",216930,2011,"1С:Профессионал Бухгалтерия 8",""
2882,Да,500,"05.04.2022 10:22:39",216931,2011,"1С:Профессионал Документооборот 8",""
1031,Да,500,"05.04.2022 10:20:07",216916,2018,Профессиональная разработка интерфейсов и форм в 1С:Предприятие 8.3,""
1031,Да,500,"05.04.2022 10:20:07",216917,2017,"1С:Профессионал",""
1031,Да,500,"05.04.2022 10:20:07",216918,2017,"1С Профессиональная разработка отчетов в 1С 8.3 на Системе Компоновки Данных (СКД)",""
1031,Да,500,"05.04.2022 10:20:07",216919,2016,Системы интеграции и обмена данными 1С,""
1087,Да,500,"05.04.2022 10:18:35",216898,2011,"Сертификат 1С:Специалист-Консультант по 1С:Бухгалтерия предприятия, Компания ""1С""",""
1087,Да,500,"05.04.2022 10:18:35",216899,2011,"Сертификат 1С:Специалист-Консультант по 1С:Управление торговлей, Компания ""1С""",""
1087,Да,500,"05.04.2022 10:18:35",216900,2011,"Сертификат 1С:Преподаватель ЦСО по 1С:Бухгалтерия предприятия, Компания ""1С""",""
1087,Да,500,"05.04.2022 10:18:35",216901,2011,"Сертификат 1С:Преподаватель ЦСО по 1С:Управления торговлей, Компания ""1С""",""
1087,Да,500,"05.04.2022 10:18:35",216902,2011,"Сертификат 1С:Преподаватель ЦСО по УПП, Компания ""1С""",""
891,Да,500,"05.04.2022 10:16:55",216863,2018,"Знание особенностей и применение программы ""1С:Документооборот""",""
543,Да,500,"05.04.2022 10:13:46",216857,2011,Microsoft Dynamics AX Development Introduction,""
978,Да,500,"05.04.2022 10:12:28",216834,2007,Microsoft Dynamics AX Financials,""
978,Да,500,"05.04.2022 10:12:28",216835,2006,Microsoft Dynamics AX Programming,""
978,Да,500,"05.04.2022 10:12:28",216836,2006,Microsoft Dynamics AX Trade & Logistics,""
680,Да,500,"05.04.2022 10:07:44",216816,2020,"1С:Консалтинг.Основы менеджмента",""
680,Да,500,"05.04.2022 10:07:44",216817,2020,"1С:Руководитель проекта",""
680,Да,500,"05.04.2022 10:07:44",216818,2016,"1С:Консультант (по бухгалтерскому учету)",""
680,Да,500,"05.04.2022 10:07:44",216819,2012,"1С:Профессионал. Бухгалтерия 8",""
503,Да,500,"05.04.2022 10:05:03",216790,2010,Управление качеством ISO:9000,""
503,Да,500,"05.04.2022 10:05:03",216791,2003,"1С:Логистика и управление складом",""
503,Да,500,"05.04.2022 10:05:03",216792,2003,"1С:Бюджетирование",""
531,Да,500,"05.04.2022 10:04:16",216772,2014,Microsoft Dynamics AX Trade & Logistics,""
531,Да,500,"05.04.2022 10:04:15",216771,2015,BPMN102,""
287,Да,500,"05.04.2022 10:01:52",216761,2015,Microsoft Dynamics AX Financials,""
287,Да,500,"05.04.2022 10:01:52",216762,2004,Microsoft Dynamics AX Trade & Logistics,""
287,Да,500,"05.04.2022 10:01:52",216763,2004,Microsoft Dynamics AX Financials,""
226,Да,500,"05.04.2022 10:00:17",216739,2010,Microsoft Dynamics AX Development Introduction,""
278,Да,500,"05.04.2022 09:58:58",216710,2014,"1С:Профессионал. Управление торговлей 8.",""
278,Да,500,"05.04.2022 09:58:58",216711,2014,"1С:Профессионал. Платформа 1С:Предприятие 8.3.",""
120,Да,500,"05.04.2022 09:58:02",216703,2009,Microsoft Dynamics AX Trade & Logistics,""
315,Да,500,"05.04.2022 09:56:41",216696,2017,Microsoft Dynamics AX Financials,""
315,Да,500,"05.04.2022 09:56:41",216697,2015,Microsoft Dynamics AX Financials,""
1545,Да,500,"04.04.2022 18:00:12",216551,2015,"1С: Профессионал по технологическим вопросам",""
1545,Да,500,"04.04.2022 18:00:12",216552,2014,"Сертификат ""1С:Руководитель корпоративных проектов""",""
1545,Да,500,"04.04.2022 18:00:12",216553,2013,"Тестирование ""1С:Руководитель проектов""",""
1545,Да,500,"04.04.2022 18:00:12",216554,2010,"Тестирование ""Основы менеджмента""",""
1545,Да,500,"04.04.2022 18:00:12",216555,2005,"1С: Профессионал. Управление производственным предприятием 8",""
1545,Да,500,"04.04.2022 18:00:12",216556,2005,"1С: Специалист. Управление производственным предприятием 8",""
1545,Да,500,"04.04.2022 18:00:12",216557,2004,"1С: Специалист. Бухгалтерия предприятия 8",""
1545,Да,500,"04.04.2022 18:00:12",216558,2004,"1С: Профессионал. Бухгалтерия предприятия 8",""
1545,Да,500,"04.04.2022 18:00:12",216559,2004,"1С: Профессионал. Платформа 8",""
1545,Да,500,"04.04.2022 18:00:12",216560,2004,"1С: Профессионал. Управление торговлей 8",""
1545,Да,500,"04.04.2022 18:00:12",216561,2004,"1С: Специалист. Платформа 8",""
1545,Да,500,"04.04.2022 18:00:12",216562,2004,"1С: Специалист. Управление торговлей 8",""
1545,Да,500,"04.04.2022 18:00:12",216563,2002,"1С: Специалист. Торговля и склад 7.7",""
1545,Да,500,"04.04.2022 18:00:12",216564,2002,"1С: Специалист. Торговля и склад 7.7",""
1545,Да,500,"04.04.2022 18:00:12",216565,2002,"1С: Специалист. Бухгалтерия 7.7",""
1545,Да,500,"04.04.2022 18:00:12",216566,2002,"1С: Профессионал. Бухгалтерия 7.7",""
1615,Да,500,"04.04.2022 17:59:03",216520,2019,"1С: Профессионал ERP 2.4",""
1160,Да,500,"04.04.2022 17:57:31",216511,2017,"1С: Профессионал по технологическим вопросам",""
1160,Да,500,"04.04.2022 17:57:31",216512,2007,"1С:Профессионал по платформе 1С",""
492,Да,500,"04.04.2022 17:56:18",216498,2018,"1С:Специалист-Консультант по производству и ремонтам (редакция 1С:ERP 2.2)",""
492,Да,500,"04.04.2022 17:56:18",216499,2016,"Курс ""Управление ресторанным бизнесом""",""
492,Да,500,"04.04.2022 17:56:18",216500,2015,"1C:Профессионал. ERP Управление предприятием 2",""
492,Да,500,"04.04.2022 17:56:18",216501,2014,"1C:Профессионал. Управление производственным предприятием",""
492,Да,500,"04.04.2022 17:56:18",216502,2013,"1C:Профессионал. Бухгалтерия 8",""
492,Да,500,"04.04.2022 17:56:18",216503,2012,"1C:Профессионал. Управление строительной организацией",""
318,Да,500,"04.04.2022 17:54:57",216484,2015,Microsoft Dynamics AX Trade & Logistics,""
49,Да,500,"04.04.2022 17:47:19",216446,2009,PME,""
49,Да,500,"04.04.2022 17:47:19",216447,2008,Microsoft Dynamics AX Financials,""
49,Да,500,"04.04.2022 17:47:19",216448,2008,Microsoft Dynamics AX Trade & Logistics,""
49,Да,500,"04.04.2022 17:47:19",216449,2007,Microsoft Dynamics AX Trade & Logistics,""
10,Да,500,"04.04.2022 17:45:09",216426,2011,Microsoft Dynamics AX Retail Training,""
10,Да,500,"04.04.2022 17:45:09",216427,2008,Microsoft Dynamics AX MorphX Solution Development,""
10,Да,500,"04.04.2022 17:45:09",216428,2008,Microsoft Dynamics AX Installation & Configuration,""
10,Да,500,"04.04.2022 17:45:09",216429,2004,Microsoft Dynamics AX Programming,""
10,Да,500,"04.04.2022 17:45:09",216430,2003,Microsoft Dynamics AX General Application Test,""
10,Да,500,"04.04.2022 17:45:09",216431,2003,Microsoft Dynamics NAV General Product,""
1172,Да,500,"04.04.2022 17:42:32",216400,2017,"1С: Профессионал по платформе",""
144,Да,500,"04.04.2022 17:40:59",216380,2004,Microsoft Dynamics AX Financials,""
144,Да,500,"04.04.2022 17:40:59",216381,2003,Microsoft Dynamics AX Trade & Logistics,""
144,Да,500,"04.04.2022 17:40:59",216382,2003,Microsoft Dynamics AX General Application Test,""
2940,Да,500,"04.04.2022 17:37:26",216364,2018,"1С, Сертификация ""1С:Специалист"" по конфигурированию торговых решений в системе программ ""1С:Предприятие 8""",""
2940,Да,500,"04.04.2022 17:37:26",216365,2017,"1С, Сертификация 1С.Профессионал. Управление торговлей",""
2940,Да,500,"04.04.2022 17:37:26",216366,2012,"1С, Сертификация 1С.Профессионал. Платформа",""
2940,Да,500,"04.04.2022 17:37:26",216367,2008,"1С, Сертификация 1С.Профессионал. 1С Бухгалтерия 8",""
408,Да,500,"04.04.2022 17:36:25",216357,2014,"1С:Профессионал. Бухгалтерия 8.",""
1100,Да,500,"04.04.2022 17:34:56",216342,2016,С#. Мини-программы. Создаем небольшие программы на Windows Forms (GeekBrains),""
1100,Да,500,"04.04.2022 17:34:56",216343,2016,Java. Уровень 1. Базовый курс. (GeekBrains),""
1100,Да,500,"04.04.2022 17:34:56",216344,2016,Java. Уровень 2. Продвинутый курс. (GeekBrains),""
1100,Да,500,"04.04.2022 17:34:56",216345,2011,"6231B: ""Maintaining a Microsoft SQL Server 2008 R2 Database Module""",""
1100,Да,500,"04.04.2022 17:34:56",216346,2009,"Защита информации, телекоммуникация и связь",""
1100,Да,500,"04.04.2022 17:34:56",216347,2009,Основы web-дизайна,""
1100,Да,500,"04.04.2022 17:34:56",216348,2008,Администрирование серверов MS Windows 2003 и MS SQL,""
333,Да,500,"04.04.2022 17:33:17",216326,2017,"1C:Специалист-консультант производство и управление ремонтами в ERP",""
333,Да,500,"04.04.2022 17:33:17",216327,2016,"1C:Специалист-консультант бюджетирование в ERP",""
333,Да,500,"04.04.2022 17:33:17",216328,2016,"1С:Профессионал 1С:ERP 2",""
333,Да,500,"04.04.2022 17:33:17",216329,2013,"1С:Консультант (по бухгалтерскому учету)",""
333,Да,500,"04.04.2022 17:33:17",216330,2012,"1С:Специалист-консультант. Зарплата и управление персоналом 8.",""
333,Да,500,"04.04.2022 17:33:17",216331,2010,"1С:Профессионал. Управление производственным предприятием 8.",""
333,Да,500,"04.04.2022 17:33:17",216332,2010,"1С:Профессионал. Зарплата и управление персоналом 8.",""
333,Да,500,"04.04.2022 17:33:17",216333,2010,"1С:Специалист-консультант. Бухгалтерия 8.",""
333,Да,500,"04.04.2022 17:33:17",216334,2010,"1С:Профессионал. Бюджетирование в 1С:УПП 8.",""
333,Да,500,"04.04.2022 17:33:17",216335,2010,"1С:Профессионал. Бухгалтерия 8.",""
333,Да,500,"04.04.2022 17:33:17",216336,2010,"1С:Профессионал. Управление строительной организацией 8.",""
42,Да,500,"04.04.2022 17:30:13",216300,2010,Microsoft Dynamics AX Development Introduction,""
42,Да,500,"04.04.2022 17:30:13",216301,2008,Microsoft Dynamics AX Installation & Configuration,""
42,Да,500,"04.04.2022 17:30:13",216302,2006,Microsoft Dynamics AX Programming,""
42,Да,500,"04.04.2022 17:30:12",216299,2010,Microsoft Dynamics AX Installation & Configuration,""
102,Да,500,"04.04.2022 17:18:03",216271,2011,Microsoft Dynamics AX Retail Training,""
102,Да,500,"04.04.2022 17:18:03",216272,2008,SAP Level 2 Presales Consultant Qualification,""
102,Да,500,"04.04.2022 17:18:03",216273,2005,Organization Competence in Project Management,""
102,Да,500,"04.04.2022 17:18:03",216274,2003,Risk Management in IT – Projects,""
102,Да,500,"04.04.2022 17:18:03",216275,2003,Microsoft Dynamics AX Trade & Logistics,""
102,Да,500,"04.04.2022 17:18:03",216276,2002,General Navision Axapta Diploma (GNAD),""
763,Да,500,"04.04.2022 17:16:01",216254,2017,Microsoft Dynamics AX Development Introduction,""
1167,Да,500,"04.04.2022 17:13:16",216241,2012,"1С:Специалист. Управление производственным предприятием 8",""
1167,Да,500,"04.04.2022 17:13:16",216242,2012,"1С:Профессионал: 1С:Управление производственным предприятием 8",""
1167,Да,500,"04.04.2022 17:13:16",216243,2012,"1С:Профессионал: на знание особенностей реализации и применения МСФО в прикладных решениях системы «1С:Предприятие 8»",""
1167,Да,500,"04.04.2022 17:13:16",216244,2012,"1С:Профессионал: на знание особенностей и применение бюджетирования в прикладных решениях системы «1С:Предприятие 8»",""
1167,Да,500,"04.04.2022 17:13:16",216245,2011,"1С: Профессионал ""Управление торговлей 8""",""
1167,Да,500,"04.04.2022 17:13:16",216246,2011,"1С: Специалист-консультант ""Бухгалтерия 2.0""",""
1167,Да,500,"04.04.2022 17:13:16",216247,2011,"1С:Управление торговлей - Специалист-Консультант",""
1167,Да,500,"04.04.2022 17:13:16",216248,2010,"Преподаватель ЦСО по курсу ""1С:Предприятие 8"". Использование конфигурации ""Зарплата и Управление Персоналом"" (пользовательские режимы)",""
1167,Да,500,"04.04.2022 17:13:16",216249,2010,"1С:ЗУП - Специалист-Консультант",""
1167,Да,500,"04.04.2022 17:13:16",216250,2010,"1С:Профессионал: Прикладное решение 1С:Зарплата и Управление Персоналом 8",""
1167,Да,500,"04.04.2022 17:13:16",216251,2010,"1С: Профессионал ""Бухгалтерия 8""",""
251,Да,500,"04.04.2022 15:07:35",216171,2015,Microsoft Dynamics AX Trade & Logistics,""
251,Да,500,"04.04.2022 15:07:35",216172,2011,Managing Microsoft Dynamics Implementations,""
509,Да,500,"04.04.2022 15:03:01",216148,2017,Microsoft Dynamics AX Financials,""
924,Да,500,"04.04.2022 15:00:49",216139,2014,Microsoft Dynamics AX Financials,""
924,Да,500,"04.04.2022 15:00:49",216140,2014,Microsoft Dynamics AX Trade & Logistics,""
485,Да,500,"04.04.2022 14:59:48",216125,2012,Microsoft Dynamics AX Development Introduction,""
485,Да,500,"04.04.2022 14:59:48",216126,2010,Microsoft Dynamics AX Development Introduction,""
1229,Да,500,"04.04.2022 14:57:56",216112,2017,"1С:Профессионал ""1С:ERP Управление предприятием 2""",""
1229,Да,500,"04.04.2022 14:57:56",216113,2008,"1С:Специалист-Консультант по ""1С:Зарплата Управление Персоналом""",""
1229,Да,500,"04.04.2022 14:57:56",216114,2007,"1С:Специалист-Консультант ""1С:Бухгалтерия 8""",""
1320,Да,500,"04.04.2022 14:55:40",216103,2014,"1С:УПП ПРОФ",""
1320,Да,500,"04.04.2022 14:55:40",216104,2013,"1C:ЗУП 2.5 ПРОФ",""
